customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
144009,Male,46,1,1,19.0,46-60
144010,Female,61,1,0,29.0,60+
144011,Male,24,1,1,8.0,18-25
144012,Male,76,1,1,45.0,60+
144013,Female,35,1,1,8.0,26-35
144014,Female,23,1,1,28.0,18-25
144015,Female,25,1,1,26.0,18-25
144016,Female,39,1,0,8.0,36-45
144017,Male,24,1,1,8.0,18-25
144018,Male,25,1,1,6.0,18-25
144019,Male,47,0,1,8.0,46-60
144020,Male,63,1,1,28.0,60+
144021,Male,48,1,0,40.0,46-60
144022,Female,41,1,1,28.0,36-45
144023,Female,22,1,1,33.0,18-25
144024,Male,28,1,0,46.0,26-35
144025,Male,29,1,0,28.0,26-35
144026,Female,22,1,1,47.0,18-25
144027,Male,50,1,0,28.0,46-60
144028,Male,27,1,1,3.0,26-35
144029,Female,25,1,1,5.0,18-25
144030,Male,55,1,0,28.0,46-60
144031,Male,38,1,1,46.0,36-45
144032,Female,35,1,0,8.0,26-35
144033,Female,22,1,0,36.0,18-25
144034,Male,45,1,0,28.0,36-45
144035,Female,27,1,0,32.0,26-35
144036,Female,23,1,1,50.0,18-25
144037,Female,37,1,1,41.0,36-45
144038,Male,38,1,1,8.0,36-45
144039,Female,52,1,0,28.0,46-60
144040,Female,68,1,1,8.0,60+
144041,Male,31,1,0,28.0,26-35
144042,Male,24,1,1,41.0,18-25
144043,Male,68,1,0,28.0,60+
144044,Female,49,1,0,29.0,46-60
144045,Male,52,1,1,17.0,46-60
144046,Male,69,1,1,48.0,60+
144047,Female,58,1,0,13.0,46-60
144048,Female,53,1,0,28.0,46-60
144049,Female,21,1,0,27.0,18-25
144050,Female,26,1,1,28.0,26-35
144051,Male,36,1,1,38.0,36-45
144052,Male,24,1,0,13.0,18-25
144053,Male,77,1,0,21.0,60+
144054,Male,64,1,1,28.0,60+
144055,Female,26,1,0,8.0,26-35
144056,Female,25,1,0,8.0,18-25
144057,Male,37,1,1,28.0,36-45
144058,Female,39,1,1,33.0,36-45
144059,Female,48,1,0,28.0,46-60
144060,Female,45,1,0,28.0,36-45
144061,Female,21,1,1,39.0,18-25
144062,Female,23,1,1,17.0,18-25
144063,Male,24,1,1,5.0,18-25
144064,Male,58,1,0,28.0,46-60
144065,Male,79,1,0,46.0,60+
144066,Male,41,1,0,27.0,36-45
144067,Male,76,1,0,7.0,60+
144068,Male,71,1,1,21.0,60+
144069,Female,39,1,0,19.0,36-45
144070,Male,78,1,1,12.0,60+
144071,Female,24,1,0,37.0,18-25
144072,Female,32,1,0,41.0,26-35
144073,Male,71,1,0,30.0,60+
144074,Male,48,1,0,28.0,46-60
144075,Male,77,1,1,28.0,60+
144076,Female,23,1,0,37.0,18-25
144077,Female,21,1,0,10.0,18-25
144078,Male,44,1,0,7.0,36-45
144079,Female,20,1,0,22.0,18-25
144080,Female,63,1,0,28.0,60+
144081,Female,69,1,0,46.0,60+
144082,Male,44,1,0,28.0,36-45
144083,Female,20,1,0,37.0,18-25
144084,Female,44,1,0,28.0,36-45
144085,Female,54,1,0,28.0,46-60
144086,Female,24,1,1,10.0,18-25
144087,Female,21,1,0,50.0,18-25
144088,Male,26,1,1,29.0,26-35
144089,Male,46,1,0,8.0,46-60
144090,Female,43,1,0,35.0,36-45
144091,Female,62,1,0,36.0,60+
144092,Male,25,1,0,46.0,18-25
144093,Female,21,1,0,50.0,18-25
144094,Male,28,1,0,15.0,26-35
144095,Male,64,1,0,28.0,60+
144096,Male,55,1,0,28.0,46-60
144097,Female,38,1,1,37.0,36-45
144098,Female,27,1,1,8.0,26-35
144099,Male,65,1,0,0.0,60+
144100,Female,25,1,1,11.0,18-25
144101,Male,29,1,1,32.0,26-35
144102,Female,25,1,1,28.0,18-25
144103,Female,39,1,1,33.0,36-45
144104,Female,41,1,1,28.0,36-45
144105,Male,52,1,0,28.0,46-60
144106,Female,40,1,0,40.0,36-45
144107,Male,57,1,1,41.0,46-60
144108,Female,24,1,1,35.0,18-25
144109,Male,24,1,1,9.0,18-25
144110,Female,75,1,0,28.0,60+
144111,Male,54,1,0,46.0,46-60
144112,Female,47,1,0,28.0,46-60
144113,Male,40,1,0,0.0,36-45
144114,Female,21,1,1,18.0,18-25
144115,Male,33,1,1,50.0,26-35
144116,Male,53,1,0,33.0,46-60
144117,Female,55,1,0,38.0,46-60
144118,Male,52,1,0,28.0,46-60
144119,Female,49,1,1,28.0,46-60
144120,Male,42,1,0,12.0,36-45
144121,Male,76,1,1,28.0,60+
144122,Female,67,1,0,28.0,60+
144123,Male,42,1,0,46.0,36-45
144124,Male,27,1,1,29.0,26-35
144125,Male,40,1,1,8.0,36-45
144126,Male,44,1,0,28.0,36-45
144127,Female,21,1,1,46.0,18-25
144128,Female,22,1,1,35.0,18-25
144129,Male,68,1,0,28.0,60+
144130,Male,23,1,1,36.0,18-25
144131,Female,20,1,1,37.0,18-25
144132,Female,33,1,0,46.0,26-35
144133,Female,22,1,0,46.0,18-25
144134,Female,20,1,1,8.0,18-25
144135,Male,27,1,1,2.0,26-35
144136,Male,47,1,0,28.0,46-60
144137,Male,40,1,0,28.0,36-45
144138,Male,22,1,1,41.0,18-25
144139,Female,77,1,0,25.0,60+
144140,Male,27,1,1,47.0,26-35
144141,Female,24,1,0,39.0,18-25
144142,Male,24,1,1,29.0,18-25
144143,Female,23,1,1,50.0,18-25
144144,Male,49,1,0,43.0,46-60
144145,Female,32,1,1,3.0,26-35
144146,Female,24,1,1,41.0,18-25
144147,Male,26,1,1,41.0,26-35
144148,Male,31,1,0,47.0,26-35
144149,Female,22,1,0,26.0,18-25
144150,Female,23,1,1,30.0,18-25
144151,Male,35,1,0,35.0,26-35
144152,Male,51,1,0,16.0,46-60
144153,Female,63,1,0,28.0,60+
144154,Male,64,1,0,28.0,60+
144155,Male,30,1,0,28.0,26-35
144156,Female,45,1,0,28.0,36-45
144157,Female,24,1,1,47.0,18-25
144158,Male,24,1,0,10.0,18-25
144159,Male,38,1,0,14.0,36-45
144160,Male,24,1,1,3.0,18-25
144161,Male,36,1,0,22.0,36-45
144162,Male,79,1,0,4.0,60+
144163,Female,23,1,1,50.0,18-25
144164,Male,23,1,1,8.0,18-25
144165,Male,23,1,0,31.0,18-25
144166,Female,34,1,0,8.0,26-35
144167,Female,27,1,1,45.0,26-35
144168,Male,69,1,0,8.0,60+
144169,Male,71,1,0,24.0,60+
144170,Female,34,1,0,37.0,26-35
144171,Female,23,1,1,8.0,18-25
144172,Male,46,1,0,28.0,46-60
144173,Female,35,1,0,41.0,26-35
144174,Female,28,1,1,45.0,26-35
144175,Male,55,1,0,3.0,46-60
144176,Male,55,1,0,28.0,46-60
144177,Female,53,1,0,28.0,46-60
144178,Male,42,1,0,28.0,36-45
144179,Male,23,1,0,34.0,18-25
144180,Male,22,1,1,37.0,18-25
144181,Male,51,1,0,41.0,46-60
144182,Male,50,1,0,28.0,46-60
144183,Female,44,1,1,24.0,36-45
144184,Female,27,1,1,45.0,26-35
144185,Male,57,1,0,28.0,46-60
144186,Female,25,1,1,11.0,18-25
144187,Female,21,1,1,33.0,18-25
144188,Male,40,1,0,41.0,36-45
144189,Female,63,1,0,20.0,60+
144190,Male,20,1,0,29.0,18-25
144191,Male,57,1,1,31.0,46-60
144192,Male,72,1,0,28.0,60+
144193,Male,45,1,0,8.0,36-45
144194,Male,26,1,0,41.0,26-35
144195,Female,40,1,1,47.0,36-45
144196,Male,60,1,0,47.0,46-60
144197,Female,57,1,0,28.0,46-60
144198,Female,75,1,0,28.0,60+
144199,Female,40,1,0,28.0,36-45
144200,Female,22,1,1,6.0,18-25
144201,Female,47,1,0,48.0,46-60
144202,Male,23,1,1,41.0,18-25
144203,Male,45,1,0,8.0,36-45
144204,Male,50,1,0,11.0,46-60
144205,Female,21,1,1,28.0,18-25
144206,Female,49,1,0,28.0,46-60
144207,Female,41,1,0,28.0,36-45
144208,Male,60,1,0,8.0,46-60
144209,Male,56,1,1,39.0,46-60
144210,Female,27,1,1,28.0,26-35
144211,Male,44,1,0,28.0,36-45
144212,Male,44,1,0,28.0,36-45
144213,Female,31,1,1,35.0,26-35
144214,Male,52,1,1,8.0,46-60
144215,Male,40,1,0,46.0,36-45
144216,Female,21,1,1,8.0,18-25
144217,Male,71,1,0,26.0,60+
144218,Female,44,1,0,28.0,36-45
144219,Female,46,1,1,8.0,46-60
144220,Male,34,1,0,28.0,26-35
144221,Female,48,1,1,28.0,46-60
144222,Male,22,1,0,15.0,18-25
144223,Female,25,1,1,28.0,18-25
144224,Female,44,1,0,40.0,36-45
144225,Male,49,1,0,47.0,46-60
144226,Female,36,1,1,48.0,36-45
144227,Male,45,1,0,2.0,36-45
144228,Female,61,1,0,3.0,60+
144229,Female,23,1,1,46.0,18-25
144230,Male,34,1,1,30.0,26-35
144231,Female,50,1,0,28.0,46-60
144232,Male,27,1,0,41.0,26-35
144233,Female,28,1,1,30.0,26-35
144234,Female,48,1,0,36.0,46-60
144235,Male,66,1,1,8.0,60+
144236,Female,47,1,1,28.0,46-60
144237,Male,26,1,1,28.0,26-35
144238,Male,42,1,0,35.0,36-45
144239,Male,69,1,1,28.0,60+
144240,Male,61,1,0,31.0,60+
144241,Male,49,1,0,0.0,46-60
144242,Male,24,1,1,8.0,18-25
144243,Male,34,1,1,46.0,26-35
144244,Male,25,1,1,4.0,18-25
144245,Female,24,1,1,46.0,18-25
144246,Male,22,1,1,6.0,18-25
144247,Male,47,1,0,28.0,46-60
144248,Male,77,1,0,28.0,60+
144249,Female,41,1,0,8.0,36-45
144250,Female,22,1,1,12.0,18-25
144251,Male,50,1,0,41.0,46-60
144252,Male,37,1,0,47.0,36-45
144253,Male,63,1,0,3.0,60+
144254,Male,48,1,0,28.0,46-60
144255,Female,76,1,0,28.0,60+
144256,Female,23,1,0,18.0,18-25
144257,Male,56,1,0,28.0,46-60
144258,Female,29,1,0,28.0,26-35
144259,Male,39,1,0,42.0,36-45
144260,Female,23,1,1,41.0,18-25
144261,Female,67,1,0,28.0,60+
144262,Male,53,1,0,28.0,46-60
144263,Male,45,1,0,30.0,36-45
144264,Male,39,1,1,28.0,36-45
144265,Female,39,1,1,39.0,36-45
144266,Female,40,1,0,3.0,36-45
144267,Male,22,1,1,46.0,18-25
144268,Male,39,1,0,28.0,36-45
144269,Female,22,1,0,28.0,18-25
144270,Female,21,1,0,15.0,18-25
144271,Female,78,1,0,8.0,60+
144272,Male,56,1,0,3.0,46-60
144273,Male,32,1,1,39.0,26-35
144274,Male,36,1,1,8.0,36-45
144275,Male,58,1,0,46.0,46-60
144276,Female,57,1,0,28.0,46-60
144277,Female,46,0,0,8.0,46-60
144278,Female,49,1,0,28.0,46-60
144279,Male,40,1,0,6.0,36-45
144280,Female,63,1,0,28.0,60+
144281,Male,21,1,0,41.0,18-25
144282,Female,66,1,1,48.0,60+
144283,Female,53,1,1,28.0,46-60
144284,Female,50,1,1,20.0,46-60
144285,Female,48,1,0,46.0,46-60
144286,Male,40,1,0,28.0,36-45
144287,Female,30,1,0,28.0,26-35
144288,Male,22,1,1,8.0,18-25
144289,Male,50,1,0,8.0,46-60
144290,Male,55,1,0,28.0,46-60
144291,Male,33,1,0,28.0,26-35
144292,Female,26,1,1,30.0,26-35
144293,Female,48,1,0,28.0,46-60
144294,Female,39,1,0,46.0,36-45
144295,Female,26,1,0,45.0,26-35
144296,Female,24,1,1,3.0,18-25
144297,Female,62,1,1,27.0,60+
144298,Female,25,1,1,6.0,18-25
144299,Male,43,1,0,28.0,36-45
144300,Male,22,1,0,14.0,18-25
144301,Male,41,1,1,28.0,36-45
144302,Female,24,1,1,28.0,18-25
144303,Male,52,1,0,28.0,46-60
144304,Male,54,1,1,3.0,46-60
144305,Female,48,1,0,33.0,46-60
144306,Male,27,1,0,36.0,26-35
144307,Male,22,1,1,46.0,18-25
144308,Female,73,1,0,28.0,60+
144309,Male,23,1,1,18.0,18-25
144310,Male,75,1,0,28.0,60+
144311,Male,45,1,0,8.0,36-45
144312,Male,42,1,1,48.0,36-45
144313,Female,23,1,1,6.0,18-25
144314,Male,21,1,1,46.0,18-25
144315,Female,25,1,1,45.0,18-25
144316,Male,27,1,1,8.0,26-35
144317,Male,41,1,1,8.0,36-45
144318,Female,26,1,1,6.0,26-35
144319,Male,25,1,1,35.0,18-25
144320,Female,54,1,0,45.0,46-60
144321,Female,50,1,1,28.0,46-60
144322,Male,68,1,0,20.0,60+
144323,Male,41,1,0,7.0,36-45
144324,Male,75,1,1,28.0,60+
144325,Female,67,1,0,28.0,60+
144326,Male,74,1,0,28.0,60+
144327,Female,44,1,0,28.0,36-45
144328,Male,54,1,1,50.0,46-60
144329,Male,73,1,0,28.0,60+
144330,Female,25,1,1,35.0,18-25
144331,Female,20,1,0,8.0,18-25
144332,Female,27,1,1,28.0,26-35
144333,Male,54,1,0,15.0,46-60
144334,Male,56,1,0,8.0,46-60
144335,Male,54,1,0,46.0,46-60
144336,Female,39,1,0,28.0,36-45
144337,Male,22,1,1,15.0,18-25
144338,Male,45,1,0,46.0,36-45
144339,Female,24,1,0,15.0,18-25
144340,Female,22,1,1,41.0,18-25
144341,Male,71,1,1,28.0,60+
144342,Female,43,1,1,28.0,36-45
144343,Female,72,1,1,39.0,60+
144344,Female,24,1,0,36.0,18-25
144345,Male,64,1,0,11.0,60+
144346,Male,74,1,1,1.0,60+
144347,Female,46,1,1,41.0,46-60
144348,Male,23,1,1,46.0,18-25
144349,Female,24,1,1,10.0,18-25
144350,Male,26,1,1,46.0,26-35
144351,Female,66,1,1,28.0,60+
144352,Male,36,1,0,28.0,36-45
144353,Male,62,1,0,4.0,60+
144354,Male,58,1,1,28.0,46-60
144355,Male,67,1,1,8.0,60+
144356,Male,23,1,0,11.0,18-25
144357,Female,51,1,1,28.0,46-60
144358,Male,21,1,0,28.0,18-25
144359,Female,26,1,0,8.0,26-35
144360,Female,24,1,1,12.0,18-25
144361,Male,27,1,0,40.0,26-35
144362,Male,22,1,0,47.0,18-25
144363,Female,23,1,0,28.0,18-25
144364,Male,38,1,1,49.0,36-45
144365,Male,64,1,0,35.0,60+
144366,Male,24,1,0,45.0,18-25
144367,Male,37,1,0,33.0,36-45
144368,Female,21,1,1,2.0,18-25
144369,Female,24,1,1,8.0,18-25
144370,Female,56,1,1,28.0,46-60
144371,Male,44,1,0,8.0,36-45
144372,Male,24,1,1,11.0,18-25
144373,Female,49,1,0,48.0,46-60
144374,Male,23,1,0,17.0,18-25
144375,Male,25,1,1,17.0,18-25
144376,Male,26,1,1,41.0,26-35
144377,Male,44,1,0,37.0,36-45
144378,Male,39,1,1,12.0,36-45
144379,Female,28,1,1,12.0,26-35
144380,Male,56,1,1,36.0,46-60
144381,Female,66,1,1,4.0,60+
144382,Female,21,1,1,17.0,18-25
144383,Male,22,1,1,11.0,18-25
144384,Female,76,1,1,28.0,60+
144385,Female,64,1,1,28.0,60+
144386,Male,27,1,1,10.0,26-35
144387,Male,22,1,0,4.0,18-25
144388,Female,22,1,1,11.0,18-25
144389,Female,23,1,1,30.0,18-25
144390,Female,44,1,1,28.0,36-45
144391,Female,25,1,1,21.0,18-25
144392,Female,22,1,0,47.0,18-25
144393,Male,47,1,1,28.0,46-60
144394,Female,45,1,1,47.0,36-45
144395,Female,22,1,0,8.0,18-25
144396,Male,48,1,1,18.0,46-60
144397,Male,51,1,0,28.0,46-60
144398,Female,74,1,1,8.0,60+
144399,Male,21,1,0,2.0,18-25
144400,Male,53,1,0,28.0,46-60
144401,Female,38,1,1,35.0,36-45
144402,Male,43,1,0,45.0,36-45
144403,Male,50,1,1,8.0,46-60
144404,Male,47,1,1,3.0,46-60
144405,Male,69,1,1,3.0,60+
144406,Male,51,1,0,48.0,46-60
144407,Male,43,1,0,28.0,36-45
144408,Male,43,1,1,48.0,36-45
144409,Male,21,1,0,6.0,18-25
144410,Male,71,1,1,39.0,60+
144411,Male,47,1,0,28.0,46-60
144412,Male,20,1,0,22.0,18-25
144413,Male,36,1,1,30.0,36-45
144414,Male,77,1,1,28.0,60+
144415,Female,22,1,0,8.0,18-25
144416,Male,75,1,0,28.0,60+
144417,Male,50,1,0,35.0,46-60
144418,Male,70,1,1,48.0,60+
144419,Female,27,1,1,8.0,26-35
144420,Male,24,1,1,50.0,18-25
144421,Male,22,1,1,33.0,18-25
144422,Male,65,1,0,8.0,60+
144423,Female,30,1,0,28.0,26-35
144424,Male,24,1,1,11.0,18-25
144425,Male,70,0,0,28.0,60+
144426,Female,68,1,0,39.0,60+
144427,Male,22,1,1,36.0,18-25
144428,Female,44,1,0,22.0,36-45
144429,Female,33,1,0,28.0,26-35
144430,Female,30,1,1,29.0,26-35
144431,Male,33,1,0,23.0,26-35
144432,Female,51,1,1,46.0,46-60
144433,Female,24,1,0,2.0,18-25
144434,Female,30,1,1,29.0,26-35
144435,Female,46,1,0,28.0,46-60
144436,Male,29,1,0,29.0,26-35
144437,Female,28,1,0,30.0,26-35
144438,Male,30,1,1,41.0,26-35
144439,Male,21,1,1,8.0,18-25
144440,Female,28,1,1,45.0,26-35
144441,Male,26,1,0,30.0,26-35
144442,Male,23,1,1,17.0,18-25
144443,Male,43,1,0,28.0,36-45
144444,Female,41,1,1,48.0,36-45
144445,Male,44,1,0,36.0,36-45
144446,Male,49,1,1,11.0,46-60
144447,Male,24,1,0,47.0,18-25
144448,Female,27,1,1,41.0,26-35
144449,Male,37,1,0,41.0,36-45
144450,Male,58,1,0,46.0,46-60
144451,Male,47,1,0,28.0,46-60
144452,Male,33,1,0,11.0,26-35
144453,Male,44,1,0,28.0,36-45
144454,Male,47,1,0,28.0,46-60
144455,Male,49,1,0,23.0,46-60
144456,Female,26,1,1,45.0,26-35
144457,Female,32,1,0,19.0,26-35
144458,Female,21,1,1,13.0,18-25
144459,Female,27,1,1,41.0,26-35
144460,Female,48,1,0,28.0,46-60
144461,Female,25,1,0,28.0,18-25
144462,Female,22,1,1,10.0,18-25
144463,Male,28,1,1,14.0,26-35
144464,Male,45,1,1,28.0,36-45
144465,Male,27,1,1,8.0,26-35
144466,Female,59,1,1,28.0,46-60
144467,Male,26,1,0,45.0,26-35
144468,Female,22,1,1,8.0,18-25
144469,Male,59,1,1,33.0,46-60
144470,Male,52,1,0,37.0,46-60
144471,Male,31,1,1,41.0,26-35
144472,Male,44,1,0,45.0,36-45
144473,Male,37,1,0,50.0,36-45
144474,Male,27,1,0,28.0,26-35
144475,Male,55,1,0,28.0,46-60
144476,Female,72,1,0,28.0,60+
144477,Male,21,1,0,36.0,18-25
144478,Female,22,1,1,45.0,18-25
144479,Female,20,1,1,8.0,18-25
144480,Male,26,1,1,6.0,26-35
144481,Female,46,1,0,28.0,46-60
144482,Male,29,1,0,41.0,26-35
144483,Male,59,1,0,50.0,46-60
144484,Female,38,1,0,36.0,36-45
144485,Female,45,1,0,44.0,36-45
144486,Male,25,1,0,36.0,18-25
144487,Female,58,1,0,0.0,46-60
144488,Male,36,1,0,15.0,36-45
144489,Male,55,1,0,28.0,46-60
144490,Male,56,1,0,32.0,46-60
144491,Female,44,1,0,8.0,36-45
144492,Male,35,1,0,28.0,26-35
144493,Female,33,1,0,15.0,26-35
144494,Male,50,1,1,28.0,46-60
144495,Female,27,1,0,28.0,26-35
144496,Male,65,1,0,8.0,60+
144497,Male,26,1,1,11.0,26-35
144498,Female,59,1,0,28.0,46-60
144499,Male,22,1,1,49.0,18-25
144500,Male,24,1,0,22.0,18-25
144501,Female,49,1,1,0.0,46-60
144502,Male,24,1,1,38.0,18-25
144503,Male,45,1,0,15.0,36-45
144504,Male,52,1,1,28.0,46-60
144505,Female,21,1,1,46.0,18-25
144506,Male,40,1,0,28.0,36-45
144507,Male,53,1,0,28.0,46-60
144508,Male,20,1,1,46.0,18-25
144509,Female,42,1,0,8.0,36-45
144510,Female,51,1,0,28.0,46-60
144511,Female,31,1,1,3.0,26-35
144512,Male,71,1,0,28.0,60+
144513,Female,20,1,0,50.0,18-25
144514,Female,21,1,0,9.0,18-25
144515,Female,31,1,1,28.0,26-35
144516,Male,44,1,0,28.0,36-45
144517,Male,22,1,0,46.0,18-25
144518,Male,26,1,1,8.0,26-35
144519,Male,39,1,1,28.0,36-45
144520,Male,41,1,0,29.0,36-45
144521,Female,28,1,1,37.0,26-35
144522,Male,64,1,0,28.0,60+
144523,Female,34,1,0,28.0,26-35
144524,Male,28,1,0,27.0,26-35
144525,Female,26,1,1,47.0,26-35
144526,Female,24,1,1,15.0,18-25
144527,Male,41,1,1,6.0,36-45
144528,Female,30,1,1,15.0,26-35
144529,Female,63,1,0,28.0,60+
144530,Male,43,1,1,28.0,36-45
144531,Female,36,1,0,41.0,36-45
144532,Male,48,1,1,5.0,46-60
144533,Male,44,1,0,11.0,36-45
144534,Male,40,1,0,18.0,36-45
144535,Female,22,1,0,41.0,18-25
144536,Male,21,1,0,41.0,18-25
144537,Male,50,1,0,28.0,46-60
144538,Male,45,1,0,47.0,36-45
144539,Male,45,1,0,28.0,36-45
144540,Male,41,1,0,28.0,36-45
144541,Female,30,1,1,18.0,26-35
144542,Male,68,1,1,41.0,60+
144543,Male,33,1,0,8.0,26-35
144544,Male,27,1,1,4.0,26-35
144545,Female,24,1,1,3.0,18-25
144546,Male,31,1,1,41.0,26-35
144547,Female,21,1,0,11.0,18-25
144548,Female,25,1,1,28.0,18-25
144549,Female,79,1,0,8.0,60+
144550,Male,42,1,0,47.0,36-45
144551,Female,61,1,1,28.0,60+
144552,Male,50,1,0,7.0,46-60
144553,Female,22,1,1,48.0,18-25
144554,Male,45,1,0,47.0,36-45
144555,Female,47,1,0,28.0,46-60
144556,Male,21,1,0,3.0,18-25
144557,Female,81,1,1,48.0,60+
144558,Female,28,1,1,33.0,26-35
144559,Female,23,1,0,41.0,18-25
144560,Female,27,1,1,28.0,26-35
144561,Male,44,1,0,28.0,36-45
144562,Male,36,1,0,16.0,36-45
144563,Female,22,1,1,35.0,18-25
144564,Female,70,1,1,7.0,60+
144565,Male,30,1,1,41.0,26-35
144566,Male,42,1,1,8.0,36-45
144567,Female,46,1,0,28.0,46-60
144568,Male,45,1,0,32.0,36-45
144569,Female,29,1,1,28.0,26-35
144570,Male,40,1,0,28.0,36-45
144571,Female,24,1,1,13.0,18-25
144572,Female,56,1,0,15.0,46-60
144573,Female,62,1,1,44.0,60+
144574,Female,21,1,0,28.0,18-25
144575,Male,57,1,0,28.0,46-60
144576,Male,26,1,0,27.0,26-35
144577,Female,22,1,0,40.0,18-25
144578,Female,28,1,1,8.0,26-35
144579,Male,46,1,0,28.0,46-60
144580,Male,43,1,0,28.0,36-45
144581,Male,77,1,0,28.0,60+
144582,Male,21,1,1,50.0,18-25
144583,Male,46,1,0,35.0,46-60
144584,Female,34,1,0,28.0,26-35
144585,Male,25,1,1,18.0,18-25
144586,Female,43,1,0,28.0,36-45
144587,Female,22,1,1,12.0,18-25
144588,Male,31,1,0,18.0,26-35
144589,Male,45,1,0,28.0,36-45
144590,Female,25,1,1,6.0,18-25
144591,Male,52,1,0,44.0,46-60
144592,Male,24,1,1,46.0,18-25
144593,Female,64,1,1,28.0,60+
144594,Female,54,1,0,46.0,46-60
144595,Male,52,1,0,41.0,46-60
144596,Female,24,1,0,13.0,18-25
144597,Female,22,1,0,7.0,18-25
144598,Male,21,1,0,9.0,18-25
144599,Male,40,1,0,48.0,36-45
144600,Male,23,1,1,18.0,18-25
144601,Male,26,1,1,41.0,26-35
144602,Female,36,1,0,30.0,36-45
144603,Female,26,1,0,3.0,26-35
144604,Female,22,1,1,15.0,18-25
144605,Female,57,1,0,28.0,46-60
144606,Female,40,1,1,28.0,36-45
144607,Female,33,1,0,35.0,26-35
144608,Female,20,1,0,43.0,18-25
144609,Male,28,1,1,41.0,26-35
144610,Female,30,1,0,46.0,26-35
144611,Female,20,1,0,37.0,18-25
144612,Female,50,1,0,28.0,46-60
144613,Male,21,1,0,8.0,18-25
144614,Male,26,1,0,27.0,26-35
144615,Female,32,1,0,28.0,26-35
144616,Female,22,1,1,50.0,18-25
144617,Male,24,1,1,11.0,18-25
144618,Female,25,1,0,27.0,18-25
144619,Female,24,1,1,47.0,18-25
144620,Male,41,1,0,28.0,36-45
144621,Male,27,1,1,47.0,26-35
144622,Male,59,1,0,13.0,46-60
144623,Male,39,1,0,28.0,36-45
144624,Male,40,1,0,46.0,36-45
144625,Male,44,1,1,11.0,36-45
144626,Female,65,1,0,11.0,60+
144627,Female,76,1,1,50.0,60+
144628,Female,48,1,0,28.0,46-60
144629,Male,23,1,1,6.0,18-25
144630,Male,46,1,0,37.0,46-60
144631,Female,20,1,0,2.0,18-25
144632,Female,36,1,1,28.0,36-45
144633,Male,28,1,0,28.0,26-35
144634,Female,40,1,0,28.0,36-45
144635,Female,42,1,1,50.0,36-45
144636,Female,24,1,1,8.0,18-25
144637,Male,35,1,0,46.0,26-35
144638,Male,24,1,1,31.0,18-25
144639,Male,27,1,1,3.0,26-35
144640,Female,49,1,0,28.0,46-60
144641,Male,60,1,0,46.0,46-60
144642,Female,21,1,0,24.0,18-25
144643,Male,40,1,1,28.0,36-45
144644,Female,24,1,0,28.0,18-25
144645,Male,53,1,0,28.0,46-60
144646,Male,79,1,1,46.0,60+
144647,Female,59,1,1,28.0,46-60
144648,Female,28,1,1,41.0,26-35
144649,Male,21,1,0,46.0,18-25
144650,Male,24,1,1,41.0,18-25
144651,Male,37,1,0,28.0,36-45
144652,Male,46,1,0,28.0,46-60
144653,Female,45,1,0,28.0,36-45
144654,Male,27,1,1,28.0,26-35
144655,Male,40,1,1,28.0,36-45
144656,Female,47,1,0,28.0,46-60
144657,Female,24,1,1,50.0,18-25
144658,Female,27,1,1,47.0,26-35
144659,Male,38,1,0,15.0,36-45
144660,Female,55,1,1,28.0,46-60
144661,Female,71,1,1,28.0,60+
144662,Male,45,1,0,28.0,36-45
144663,Male,50,1,0,9.0,46-60
144664,Female,27,1,1,46.0,26-35
144665,Male,26,1,0,8.0,26-35
144666,Male,25,1,0,8.0,18-25
144667,Male,58,1,0,28.0,46-60
144668,Male,23,1,0,30.0,18-25
144669,Male,21,1,0,32.0,18-25
144670,Male,50,1,0,50.0,46-60
144671,Male,60,1,0,0.0,46-60
144672,Male,60,1,0,3.0,46-60
144673,Male,25,1,1,13.0,18-25
144674,Male,47,1,0,29.0,46-60
144675,Male,24,1,0,46.0,18-25
144676,Male,77,1,1,8.0,60+
144677,Male,32,1,1,41.0,26-35
144678,Female,29,1,0,46.0,26-35
144679,Male,44,1,1,28.0,36-45
144680,Female,22,1,1,36.0,18-25
144681,Female,31,1,1,28.0,26-35
144682,Female,24,1,1,8.0,18-25
144683,Female,77,1,0,28.0,60+
144684,Male,58,1,0,51.0,46-60
144685,Male,24,1,1,46.0,18-25
144686,Male,68,1,0,48.0,60+
144687,Male,30,1,0,8.0,26-35
144688,Male,53,1,0,8.0,46-60
144689,Male,48,1,0,28.0,46-60
144690,Male,23,1,1,30.0,18-25
144691,Female,37,1,0,0.0,36-45
144692,Male,36,1,0,8.0,36-45
144693,Male,67,1,1,37.0,60+
144694,Female,23,1,1,8.0,18-25
144695,Female,53,1,0,28.0,46-60
144696,Female,23,1,1,11.0,18-25
144697,Female,25,1,1,41.0,18-25
144698,Female,26,1,1,3.0,26-35
144699,Female,51,1,0,41.0,46-60
144700,Male,45,1,0,47.0,36-45
144701,Female,35,1,0,30.0,26-35
144702,Female,26,1,1,28.0,26-35
144703,Female,37,1,0,28.0,36-45
144704,Male,20,1,1,46.0,18-25
144705,Male,40,1,1,7.0,36-45
144706,Male,50,1,1,30.0,46-60
144707,Male,25,1,0,28.0,18-25
144708,Male,44,1,0,28.0,36-45
144709,Female,23,1,1,28.0,18-25
144710,Male,47,1,0,0.0,46-60
144711,Female,24,1,1,43.0,18-25
