policy_sk,policy_id,policy_type,coverage_type,policy_status,active_flag,policy_tenure,policy_tenure_band,source_system,load_date
43868,ID28208,Comprehensive,Basic,Active,True,0.558743412402531,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43869,ID55272,Comprehensive,Gold,Active,True,0.780502214966058,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43870,ID15441,Comprehensive,Basic,Active,True,0.977578752028386,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43871,ID55421,Comprehensive,Gold,Active,True,0.883816261272297,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43872,ID87545,Comprehensive,Silver,Active,True,1.04140732136481,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43873,ID28199,Comprehensive,Basic,Active,True,1.22827436206852,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43874,ID28198,Third Party,Basic,Active,True,0.2976680934284,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43875,ID81470,Third Party,Silver,Active,True,0.510021635222413,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43876,ID48275,Comprehensive,Basic,Active,True,0.056976953520498,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43877,ID69574,Third Party,Gold,Active,True,1.03481338400921,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43878,ID69619,Third Party,Basic,Active,True,1.04866528955524,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43879,ID38348,Comprehensive,Basic,Active,True,0.100103281509151,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43880,ID16173,Third Party,Gold,Active,True,0.090483329951633,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43881,ID29237,Comprehensive,Gold,Active,True,1.13004970803195,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43882,ID92317,Comprehensive,Basic,Active,True,0.060634628247555,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43883,ID31405,Third Party,Silver,Active,True,0.072931472328288,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43884,ID44463,Comprehensive,Gold,Active,True,0.303596167050814,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43885,ID44454,Comprehensive,Basic,Active,True,1.2426018602922,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43886,ID14311,Comprehensive,Gold,Active,True,1.24296333044107,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43887,ID80850,Third Party,Basic,Active,True,1.03827341638733,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43888,ID43855,Comprehensive,Silver,Active,True,0.099142811788912,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43889,ID44450,Third Party,Gold,Active,True,1.13556842201579,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43890,ID52731,Comprehensive,Silver,Active,True,0.305510625959248,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43891,ID75370,Comprehensive,Gold,Active,True,0.084995557256705,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43892,ID75368,Comprehensive,Basic,Active,True,0.633030754786045,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43893,ID69564,Comprehensive,Basic,Active,True,0.247201413658063,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43894,ID69562,Comprehensive,Basic,Active,True,1.13850542934978,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43895,ID38949,Comprehensive,Silver,Active,True,0.571587727140063,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43896,ID07608,Third Party,Basic,Active,True,0.695738452316669,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43897,ID69092,Third Party,Silver,Active,True,0.032201213584379,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43898,ID38958,Third Party,Gold,Active,True,0.255662078490129,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43899,ID19550,Comprehensive,Silver,Active,True,1.11171958495676,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43900,ID12264,Comprehensive,Silver,Active,True,0.090238449079165,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43901,ID04935,Third Party,Gold,Active,True,1.06110298377943,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43902,ID28206,Comprehensive,Basic,Active,True,1.204686003453,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43903,ID04953,Third Party,Silver,Active,True,0.255961726635638,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43904,ID04975,Third Party,Basic,Active,True,0.085526163385134,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43905,ID79724,Comprehensive,Gold,Active,True,0.020809027366786,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43906,ID10051,Comprehensive,Basic,Active,True,0.566837494232675,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43907,ID38385,Third Party,Silver,Active,True,1.0817866442395,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43908,ID79530,Comprehensive,Basic,Expired,False,0.281366516503557,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43909,ID94050,Comprehensive,Gold,Active,True,0.554773854275352,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43910,ID38922,Comprehensive,Gold,Active,True,0.224108421686826,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43911,ID38917,Comprehensive,Silver,Active,True,0.506646843839177,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43912,ID86496,Third Party,Basic,Active,True,1.07805370037878,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43913,ID91633,Comprehensive,Silver,Expired,False,0.03514590595242,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43914,ID43908,Third Party,Gold,Active,True,0.105551595561152,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43915,ID43935,Third Party,Gold,Active,True,0.531069459539743,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43916,ID79347,Third Party,Silver,Active,True,1.12866926094392,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43917,ID79340,Comprehensive,Silver,Active,True,0.551257231438135,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43918,ID29950,Comprehensive,Silver,Active,True,0.349658372636387,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43919,ID76432,Third Party,Gold,Expired,False,0.699102981978697,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43920,ID04937,Comprehensive,Gold,Expired,False,1.24632551382842,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43921,ID57634,Comprehensive,Basic,Active,True,0.191307894468168,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43922,ID52759,Comprehensive,Silver,Active,True,1.03377998137801,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43923,ID60905,Third Party,Gold,Active,True,0.371309844590461,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43924,ID07370,Third Party,Basic,Active,True,1.21931946484396,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43925,ID48661,Comprehensive,Basic,Cancelled,False,0.381763684103559,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43926,ID12242,Comprehensive,Silver,Active,True,0.020068106311644,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43927,ID24838,Comprehensive,Silver,Active,True,1.00797611958266,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43928,ID69085,Comprehensive,Gold,Active,True,0.888782780457044,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43929,ID56246,Comprehensive,Gold,Active,True,0.20909629363644,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43930,ID15018,Comprehensive,Silver,Active,True,1.08415470925118,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43931,ID93027,Comprehensive,Basic,Active,True,0.093441446596429,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43932,ID21719,Third Party,Basic,Active,True,1.19248273748643,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43933,ID14170,Third Party,Silver,Expired,False,0.671505548812474,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43934,ID73867,Comprehensive,Basic,Active,True,1.21808073259839,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43935,ID57610,Third Party,Silver,Active,True,0.047460653715104,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43936,ID33183,Third Party,Basic,Active,True,0.889860622874823,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43937,ID28231,Comprehensive,Gold,Active,True,1.07485861138069,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43938,ID89614,Comprehensive,Gold,Active,True,0.035212883466512,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43939,ID89612,Third Party,Gold,Active,True,0.314437030683578,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43940,ID44416,Third Party,Basic,Active,True,0.695166310161822,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43941,ID33146,Third Party,Gold,Active,True,0.904612228213895,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43942,ID52801,Third Party,Basic,Active,True,1.11134047191282,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43943,ID14188,Comprehensive,Basic,Active,True,0.283968179112857,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43944,ID88016,Comprehensive,Silver,Active,True,1.20369857353699,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43945,ID74161,Third Party,Basic,Active,True,1.22842030435119,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43946,ID43964,Third Party,Basic,Active,True,0.450862792388816,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43947,ID89669,Comprehensive,Basic,Active,True,1.02275735356379,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43948,ID10236,Comprehensive,Basic,Active,True,0.059553681207678,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43949,ID29144,Comprehensive,Gold,Active,True,1.13111758286802,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43950,ID91894,Comprehensive,Silver,Active,True,0.807839276920576,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43951,ID56395,Third Party,Gold,Active,True,0.436391252463204,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43952,ID29164,Comprehensive,Silver,Active,True,0.769942572775507,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43953,ID29158,Third Party,Silver,Active,True,0.865499974890923,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43954,ID48650,Comprehensive,Silver,Active,True,0.224445573386013,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43955,ID38405,Comprehensive,Gold,Active,True,0.522346665312448,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43956,ID38404,Comprehensive,Gold,Active,True,1.14352914880145,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43957,ID12096,Comprehensive,Gold,Active,True,0.618357124198942,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43958,ID38911,Third Party,Gold,Active,True,0.357580731434118,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43959,ID38420,Comprehensive,Silver,Active,True,0.032208672038753,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43960,ID07598,Comprehensive,Basic,Active,True,1.10401735039171,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43961,ID48316,Third Party,Gold,Active,True,1.01303250656948,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43962,ID48339,Comprehensive,Gold,Active,True,0.188936554369003,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43963,ID61154,Comprehensive,Gold,Active,True,0.153970208779172,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43964,ID69557,Comprehensive,Basic,Active,True,0.142177028434307,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43965,ID14202,Comprehensive,Basic,Active,True,1.13938187861576,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43966,ID73934,Comprehensive,Basic,Active,True,1.14859062289932,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43967,ID78085,Comprehensive,Basic,Active,True,1.13122401915699,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43968,ID64719,Third Party,Silver,Active,True,0.094688986856971,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43969,ID64716,Comprehensive,Basic,Active,True,0.210154325501881,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43970,ID01759,Comprehensive,Basic,Active,True,0.743061384784785,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43971,ID88011,Third Party,Gold,Active,True,0.352120583884534,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43972,ID75270,Third Party,Silver,Active,True,1.09534702512223,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43973,ID16226,Comprehensive,Basic,Active,True,0.199872731300225,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43974,ID54121,Comprehensive,Basic,Active,True,0.457663942409854,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43975,ID90683,Comprehensive,Gold,Cancelled,False,0.09257264895802,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43976,ID93036,Comprehensive,Basic,Active,True,0.507731222443522,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43977,ID97199,Comprehensive,Silver,Active,True,0.568447377973917,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43978,ID84990,Comprehensive,Basic,Expired,False,1.10093849876077,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43979,ID07391,Third Party,Gold,Active,True,1.12460587250078,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43980,ID24872,Comprehensive,Silver,Active,True,0.885302922454899,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43981,ID19538,Comprehensive,Silver,Active,True,0.097815075892311,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43982,ID29228,Comprehensive,Gold,Expired,False,1.04515401693575,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43983,ID33117,Comprehensive,Gold,Active,True,0.292487147587497,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43984,ID28240,Comprehensive,Silver,Active,True,1.21918581133132,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43985,ID83027,Comprehensive,Silver,Active,True,1.1866145088059,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43986,ID10229,Third Party,Gold,Active,True,0.098590739042381,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43987,ID64400,Comprehensive,Silver,Active,True,0.073275744928418,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43988,ID80827,Third Party,Silver,Active,True,0.31301890947691,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43989,ID97287,Comprehensive,Gold,Active,True,1.18716617684777,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43990,ID75352,Comprehensive,Silver,Active,True,0.088484915807137,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43991,ID96878,Comprehensive,Gold,Active,True,0.369290770419337,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43992,ID04148,Comprehensive,Silver,Active,True,0.13094862409015,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43993,ID75281,Third Party,Gold,Active,True,0.403511856729584,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43994,ID69140,Third Party,Silver,Expired,False,1.16348163598798,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43995,ID19506,Comprehensive,Gold,Active,True,1.19409469635516,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43996,ID48355,Third Party,Silver,Active,True,0.477027571299605,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
43997,ID90678,Comprehensive,Basic,Active,True,0.75588385449726,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43998,ID01748,Comprehensive,Gold,Active,True,0.859879116659282,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
43999,ID53018,Comprehensive,Silver,Active,True,0.439208324430839,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44000,ID44333,Comprehensive,Silver,Active,True,1.03184920603635,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44001,ID55375,Comprehensive,Basic,Active,True,0.971021431611544,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44002,ID15472,Comprehensive,Gold,Active,True,1.16493527771637,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44003,ID30135,Comprehensive,Basic,Active,True,0.320274279578733,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44004,ID57548,Comprehensive,Basic,Active,True,0.344721110556561,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44005,ID90677,Comprehensive,Gold,Active,True,0.524543043586062,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44006,ID38476,Third Party,Basic,Active,True,0.860264063519526,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44007,ID60969,Comprehensive,Silver,Active,True,0.693418395578554,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44008,ID48608,Comprehensive,Basic,Active,True,0.283639595826872,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44009,ID38837,Comprehensive,Basic,Active,True,0.645954550777208,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44010,ID07584,Comprehensive,Silver,Active,True,0.697074814884724,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44011,ID61145,Comprehensive,Silver,Active,True,0.084049793811967,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44012,ID24903,Comprehensive,Basic,Active,True,0.042450458173552,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44013,ID00261,Third Party,Gold,Active,True,0.023278955771195,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44014,ID78112,Comprehensive,Gold,Active,True,1.20348568369195,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44015,ID78036,Third Party,Gold,Active,True,0.082952570528532,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44016,ID21952,Comprehensive,Gold,Active,True,0.797751167063607,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44017,ID21946,Third Party,Gold,Active,True,1.06944566619376,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44018,ID85862,Comprehensive,Gold,Active,True,0.035432707915124,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44019,ID92494,Comprehensive,Gold,Active,True,1.05085749346747,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44020,ID74112,Comprehensive,Silver,Active,True,0.919423995761428,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44021,ID04812,Third Party,Gold,Active,True,0.593880433372993,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44022,ID14241,Third Party,Gold,Active,True,1.00067012349853,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44023,ID14239,Comprehensive,Gold,Expired,False,0.093829044364499,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44024,ID57506,Third Party,Basic,Active,True,0.00973753381547,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44025,ID10086,Third Party,Gold,Active,True,0.02111112299162,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44026,ID44311,Comprehensive,Silver,Active,True,0.454316813952159,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44027,ID10216,Third Party,Gold,Active,True,0.909542718556122,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44028,ID89633,Comprehensive,Basic,Active,True,0.13360518140563,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44029,ID56358,Third Party,Basic,Active,True,0.071070683636456,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44030,ID87369,Comprehensive,Gold,Active,True,0.182189855282379,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44031,ID60990,Third Party,Basic,Active,True,0.754943937321777,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44032,ID38511,Comprehensive,Basic,Active,True,1.04523705010695,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44033,ID00686,Comprehensive,Basic,Active,True,1.06633532823396,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44034,ID29209,Comprehensive,Silver,Active,True,0.258718261969189,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44035,ID29204,Comprehensive,Gold,Active,True,0.182115362543953,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44036,ID31464,Third Party,Silver,Active,True,0.111246390469864,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44037,ID00675,Comprehensive,Basic,Active,True,1.21879845285294,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44038,ID38494,Comprehensive,Gold,Active,True,1.11889379738513,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44039,ID69460,Third Party,Basic,Active,True,0.093816202885583,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44040,ID19493,Third Party,Silver,Active,True,1.19022190025977,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44041,ID12101,Third Party,Basic,Active,True,0.121148196040332,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44042,ID07531,Comprehensive,Gold,Active,True,0.532778948779738,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44043,ID07523,Third Party,Gold,Active,True,1.07399280787644,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44044,ID38534,Comprehensive,Basic,Active,True,0.089733783413793,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44045,ID80787,Comprehensive,Basic,Active,True,1.10743821710523,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44046,ID52911,Comprehensive,Basic,Active,True,1.16998422240265,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44047,ID28284,Comprehensive,Silver,Active,True,0.006305408093048,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44048,ID44040,Third Party,Basic,Active,True,0.69918735215857,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44049,ID64652,Comprehensive,Basic,Active,True,0.925627377564059,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44050,ID10210,Comprehensive,Silver,Active,True,0.099029944083155,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44051,ID10102,Third Party,Basic,Cancelled,False,0.042570426122479,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44052,ID07418,Comprehensive,Silver,Active,True,0.031077168202522,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44053,ID60992,Third Party,Silver,Active,True,0.022158994705955,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44054,ID54164,Comprehensive,Basic,Active,True,0.923499252636932,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44055,ID82487,Comprehensive,Basic,Active,True,0.199314146261833,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44056,ID54142,Third Party,Basic,Active,True,1.19199637971987,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44057,ID54126,Comprehensive,Gold,Active,True,0.778395381432351,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44058,ID38803,Third Party,Gold,Active,True,0.152799806724719,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44059,ID19474,Third Party,Gold,Active,True,0.526215831750975,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44060,ID48425,Comprehensive,Silver,Active,True,0.022540713802596,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44061,ID53012,Comprehensive,Gold,Active,True,0.093800937316402,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44062,ID33068,Comprehensive,Silver,Active,True,1.20182240123294,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44063,ID04888,Comprehensive,Basic,Expired,False,0.27343729358696,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44064,ID52925,Third Party,Gold,Active,True,0.145297432552428,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44065,ID03518,Third Party,Basic,Active,True,1.06090856961027,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44066,ID29960,Comprehensive,Silver,Active,True,0.522647859598106,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44067,ID00253,Comprehensive,Gold,Active,True,1.2401086498699,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44068,ID96729,Comprehensive,Gold,Active,True,0.478148084533419,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44069,ID96728,Comprehensive,Silver,Active,True,0.089051518531796,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44070,ID80786,Comprehensive,Silver,Active,True,0.539115364198309,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44071,ID89625,Comprehensive,Basic,Active,True,0.786706741197327,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44072,ID64670,Comprehensive,Basic,Active,True,0.275798422601766,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44073,ID64663,Comprehensive,Silver,Active,True,1.07929208695236,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44074,ID89654,Comprehensive,Basic,Active,True,0.065556953218998,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44075,ID33013,Third Party,Basic,Active,True,1.08835105599308,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44076,ID02085,Comprehensive,Silver,Active,True,0.280093233612061,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44077,ID19365,Comprehensive,Basic,Active,True,1.1537036076086,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44078,ID38566,Comprehensive,Silver,Active,True,0.168201214740623,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44079,ID48440,Comprehensive,Basic,Active,True,1.00975121544022,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44080,ID38763,Comprehensive,Basic,Active,True,0.609686188230486,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44081,ID07534,Third Party,Basic,Active,True,1.03702543742995,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44082,ID19435,Third Party,Basic,Active,True,1.10045554373727,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44083,ID61114,Comprehensive,Gold,Active,True,0.066758221052864,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44084,ID78546,Comprehensive,Basic,Expired,False,1.04462719610621,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44085,ID38554,Comprehensive,Silver,Active,True,0.54810527490603,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44086,ID52974,Comprehensive,Gold,Active,True,1.00838898330915,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44087,ID28310,Third Party,Gold,Active,True,1.12846909896585,> 12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44088,ID95707,Comprehensive,Silver,Active,True,0.812396004895669,6-12 Months,Insurance Claims,2026-08-01 17:22:07.750552
44089,ID01098,Comprehensive,Gold,Active,True,0.125283581275176,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
44090,ID64638,Third Party,Silver,Expired,False,0.4502556477513,< 6 Months,Insurance Claims,2026-08-01 17:22:07.750552
