customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
62974,Female,44,1,0,28.0,36-45
62975,Female,44,1,0,28.0,36-45
62976,Female,44,1,0,28.0,36-45
62977,Male,44,1,1,8.0,36-45
62978,Female,44,1,1,15.0,36-45
62979,Male,44,1,1,15.0,36-45
62980,Male,44,1,0,31.0,36-45
62981,Male,44,1,0,22.0,36-45
62982,Female,44,1,0,28.0,36-45
62983,Male,44,1,0,8.0,36-45
62984,Male,44,1,0,28.0,36-45
62985,Male,44,1,0,47.0,36-45
62986,Male,44,1,1,46.0,36-45
62987,Male,44,1,0,48.0,36-45
62988,Female,44,1,0,28.0,36-45
62989,Female,44,1,0,28.0,36-45
62990,Female,44,1,0,27.0,36-45
62991,Male,44,1,0,39.0,36-45
62992,Male,44,1,0,28.0,36-45
62993,Male,44,1,0,28.0,36-45
62994,Male,44,1,0,28.0,36-45
62995,Female,44,1,1,8.0,36-45
62996,Male,44,1,0,8.0,36-45
62997,Female,44,1,0,28.0,36-45
62998,Male,44,1,0,28.0,36-45
62999,Male,44,1,0,41.0,36-45
63000,Male,44,1,0,8.0,36-45
63001,Male,44,1,0,28.0,36-45
63002,Female,44,1,0,28.0,36-45
63003,Male,44,1,0,28.0,36-45
63004,Female,44,1,0,28.0,36-45
63005,Female,44,1,1,41.0,36-45
63006,Male,44,1,0,28.0,36-45
63007,Male,44,1,0,28.0,36-45
63008,Female,44,1,1,13.0,36-45
63009,Male,44,1,0,28.0,36-45
63010,Female,44,1,1,28.0,36-45
63011,Female,44,1,0,28.0,36-45
63012,Male,44,1,1,41.0,36-45
63013,Female,44,1,0,35.0,36-45
63014,Male,44,1,1,28.0,36-45
63015,Male,44,1,0,18.0,36-45
63016,Male,44,1,0,28.0,36-45
63017,Male,44,1,0,41.0,36-45
63018,Male,44,1,0,28.0,36-45
63019,Male,44,1,0,8.0,36-45
63020,Male,44,1,0,28.0,36-45
63021,Male,44,1,1,40.0,36-45
63022,Male,44,1,0,28.0,36-45
63023,Male,44,1,0,28.0,36-45
63024,Male,44,1,0,43.0,36-45
63025,Female,44,1,0,11.0,36-45
63026,Male,44,1,1,8.0,36-45
63027,Male,44,1,1,8.0,36-45
63028,Female,44,1,0,46.0,36-45
63029,Male,44,1,0,45.0,36-45
63030,Female,44,1,0,30.0,36-45
63031,Male,44,1,0,38.0,36-45
63032,Male,44,1,0,28.0,36-45
63033,Female,44,1,0,28.0,36-45
63034,Male,44,1,0,8.0,36-45
63035,Male,44,1,0,37.0,36-45
63036,Male,44,1,0,43.0,36-45
63037,Male,44,1,0,28.0,36-45
63038,Male,44,1,1,8.0,36-45
63039,Female,44,1,1,21.0,36-45
63040,Female,44,1,0,29.0,36-45
63041,Male,44,1,0,45.0,36-45
63042,Male,44,1,0,28.0,36-45
63043,Male,44,1,1,28.0,36-45
63044,Male,44,1,0,41.0,36-45
63045,Female,44,1,0,25.0,36-45
63046,Male,44,1,1,28.0,36-45
63047,Female,44,1,0,46.0,36-45
63048,Female,44,1,0,28.0,36-45
63049,Male,44,1,0,29.0,36-45
63050,Female,44,1,0,18.0,36-45
63051,Male,44,1,0,28.0,36-45
63052,Female,44,1,0,28.0,36-45
63053,Male,44,1,0,14.0,36-45
63054,Male,44,1,0,4.0,36-45
63055,Male,44,1,1,14.0,36-45
63056,Male,44,1,1,28.0,36-45
63057,Male,44,1,1,33.0,36-45
63058,Male,44,1,1,28.0,36-45
63059,Male,44,1,0,8.0,36-45
63060,Male,44,1,0,33.0,36-45
63061,Male,44,1,0,23.0,36-45
63062,Male,44,1,0,15.0,36-45
63063,Male,44,1,0,7.0,36-45
63064,Male,44,1,0,28.0,36-45
63065,Male,44,1,0,12.0,36-45
63066,Male,44,1,0,28.0,36-45
63067,Female,44,1,1,35.0,36-45
63068,Female,44,1,1,28.0,36-45
63069,Male,44,1,0,8.0,36-45
63070,Male,44,1,0,8.0,36-45
63071,Male,44,1,0,28.0,36-45
63072,Male,44,1,0,50.0,36-45
63073,Male,44,1,0,20.0,36-45
63074,Male,44,1,0,28.0,36-45
63075,Male,44,1,0,45.0,36-45
63076,Female,44,1,0,28.0,36-45
63077,Female,44,1,0,8.0,36-45
63078,Female,44,1,0,28.0,36-45
63079,Male,44,1,1,28.0,36-45
63080,Male,44,1,1,50.0,36-45
63081,Male,44,1,1,8.0,36-45
63082,Male,44,1,0,28.0,36-45
63083,Male,44,1,0,28.0,36-45
63084,Male,44,1,1,31.0,36-45
63085,Male,44,1,0,23.0,36-45
63086,Female,44,1,0,46.0,36-45
63087,Female,44,1,0,28.0,36-45
63088,Male,44,1,0,46.0,36-45
63089,Male,44,1,0,39.0,36-45
63090,Male,44,1,1,42.0,36-45
63091,Female,44,1,0,39.0,36-45
63092,Male,44,1,0,28.0,36-45
63093,Female,44,1,1,9.0,36-45
63094,Female,44,1,0,28.0,36-45
63095,Male,44,1,0,41.0,36-45
63096,Male,44,1,1,41.0,36-45
63097,Female,44,1,0,28.0,36-45
63098,Male,44,1,0,11.0,36-45
63099,Male,44,1,0,28.0,36-45
63100,Female,44,1,0,28.0,36-45
63101,Female,44,1,0,36.0,36-45
63102,Female,44,1,0,35.0,36-45
63103,Male,44,1,0,48.0,36-45
63104,Male,44,1,0,50.0,36-45
63105,Female,44,1,0,26.0,36-45
63106,Male,44,1,0,38.0,36-45
63107,Female,44,1,0,15.0,36-45
63108,Male,44,1,0,28.0,36-45
63109,Female,44,1,1,47.0,36-45
63110,Male,44,1,0,28.0,36-45
63111,Female,44,1,0,8.0,36-45
63112,Female,44,1,0,28.0,36-45
63113,Female,44,1,1,26.0,36-45
63114,Male,44,1,0,6.0,36-45
63115,Female,44,1,1,46.0,36-45
63116,Female,44,1,0,8.0,36-45
63117,Female,44,1,1,28.0,36-45
63118,Male,44,1,0,28.0,36-45
63119,Male,44,1,1,46.0,36-45
63120,Female,44,1,1,12.0,36-45
63121,Male,44,1,0,41.0,36-45
63122,Male,44,1,0,28.0,36-45
63123,Female,44,1,0,28.0,36-45
63124,Male,44,1,1,2.0,36-45
63125,Male,44,1,0,35.0,36-45
63126,Male,44,1,1,28.0,36-45
63127,Male,44,1,0,28.0,36-45
63128,Female,44,1,0,33.0,36-45
63129,Female,44,1,0,41.0,36-45
63130,Male,44,1,0,28.0,36-45
63131,Male,44,1,0,28.0,36-45
63132,Female,44,1,0,28.0,36-45
63133,Male,44,1,0,8.0,36-45
63134,Male,44,1,0,3.0,36-45
63135,Female,44,1,0,28.0,36-45
63136,Female,44,1,1,48.0,36-45
63137,Male,44,1,0,28.0,36-45
63138,Male,44,1,1,28.0,36-45
63139,Female,44,1,1,47.0,36-45
63140,Male,44,1,0,28.0,36-45
63141,Female,44,1,0,11.0,36-45
63142,Female,44,1,0,36.0,36-45
63143,Female,44,1,0,28.0,36-45
63144,Male,44,1,1,28.0,36-45
63145,Male,44,1,0,22.0,36-45
63146,Male,44,1,0,28.0,36-45
63147,Female,44,1,0,28.0,36-45
63148,Male,44,1,0,28.0,36-45
63149,Male,44,1,0,35.0,36-45
63150,Male,44,1,0,28.0,36-45
63151,Male,44,1,0,8.0,36-45
63152,Male,44,1,1,28.0,36-45
63153,Male,44,1,0,28.0,36-45
63154,Male,44,1,0,28.0,36-45
63155,Male,44,1,0,5.0,36-45
63156,Female,44,1,0,8.0,36-45
63157,Female,44,1,1,42.0,36-45
63158,Male,44,1,1,41.0,36-45
63159,Female,44,1,0,28.0,36-45
63160,Male,44,1,0,28.0,36-45
63161,Male,44,1,1,13.0,36-45
63162,Female,44,1,0,41.0,36-45
63163,Male,44,1,0,28.0,36-45
63164,Male,44,1,0,45.0,36-45
63165,Male,44,1,1,45.0,36-45
63166,Male,44,1,1,28.0,36-45
63167,Male,44,1,0,28.0,36-45
63168,Female,44,1,0,28.0,36-45
63169,Female,44,1,0,50.0,36-45
63170,Male,44,1,0,28.0,36-45
63171,Male,44,1,0,8.0,36-45
63172,Male,44,1,1,46.0,36-45
63173,Female,44,1,0,28.0,36-45
63174,Female,44,1,1,28.0,36-45
63175,Male,44,1,0,8.0,36-45
63176,Male,44,1,0,28.0,36-45
63177,Female,44,1,0,28.0,36-45
63178,Male,44,1,0,30.0,36-45
63179,Female,44,1,0,40.0,36-45
63180,Male,44,1,0,2.0,36-45
63181,Male,44,1,0,41.0,36-45
63182,Male,44,1,0,28.0,36-45
63183,Female,44,1,1,8.0,36-45
63184,Male,44,1,0,28.0,36-45
63185,Female,44,1,0,28.0,36-45
63186,Female,44,1,0,28.0,36-45
63187,Male,44,1,0,38.0,36-45
63188,Male,44,1,0,28.0,36-45
63189,Female,44,1,1,11.0,36-45
63190,Male,44,1,0,28.0,36-45
63191,Male,44,1,0,28.0,36-45
63192,Male,44,1,0,28.0,36-45
63193,Male,44,1,0,28.0,36-45
63194,Male,44,1,1,46.0,36-45
63195,Female,44,1,1,8.0,36-45
63196,Male,44,1,0,28.0,36-45
63197,Male,44,1,1,46.0,36-45
63198,Male,44,1,0,22.0,36-45
63199,Male,44,1,0,28.0,36-45
63200,Male,44,1,0,28.0,36-45
63201,Male,44,1,0,48.0,36-45
63202,Male,44,1,0,14.0,36-45
63203,Male,44,1,0,28.0,36-45
63204,Female,44,1,0,28.0,36-45
63205,Female,44,1,1,28.0,36-45
63206,Male,44,1,0,28.0,36-45
63207,Female,44,1,0,28.0,36-45
63208,Female,44,1,1,28.0,36-45
63209,Male,44,1,1,28.0,36-45
63210,Male,44,1,0,7.0,36-45
63211,Male,44,1,0,28.0,36-45
63212,Male,44,1,0,28.0,36-45
63213,Female,44,1,0,28.0,36-45
63214,Female,44,1,0,28.0,36-45
63215,Male,44,1,0,33.0,36-45
63216,Male,44,1,0,19.0,36-45
63217,Male,44,1,0,37.0,36-45
63218,Female,44,1,0,36.0,36-45
63219,Female,44,1,0,28.0,36-45
63220,Female,44,1,1,8.0,36-45
63221,Male,44,1,0,19.0,36-45
63222,Male,44,1,0,17.0,36-45
63223,Female,44,1,0,28.0,36-45
63224,Female,44,1,1,28.0,36-45
63225,Female,44,1,0,28.0,36-45
63226,Male,44,1,1,28.0,36-45
63227,Male,44,1,0,46.0,36-45
63228,Male,44,1,0,28.0,36-45
63229,Male,44,1,0,8.0,36-45
63230,Male,44,1,0,28.0,36-45
63231,Female,44,1,0,28.0,36-45
63232,Female,44,1,0,41.0,36-45
63233,Male,44,1,1,33.0,36-45
63234,Female,44,1,0,18.0,36-45
63235,Female,44,1,0,28.0,36-45
63236,Male,44,1,0,8.0,36-45
63237,Male,44,1,1,51.0,36-45
63238,Male,44,1,0,28.0,36-45
63239,Male,44,1,1,30.0,36-45
63240,Male,44,1,1,41.0,36-45
63241,Female,44,1,0,33.0,36-45
63242,Female,44,1,0,28.0,36-45
63243,Male,44,1,0,1.0,36-45
63244,Female,44,1,1,28.0,36-45
63245,Male,44,1,1,11.0,36-45
63246,Male,44,1,1,14.0,36-45
63247,Male,44,1,0,28.0,36-45
63248,Female,44,1,0,28.0,36-45
63249,Male,44,1,0,50.0,36-45
63250,Female,44,1,0,28.0,36-45
63251,Male,44,1,0,22.0,36-45
63252,Female,44,1,0,28.0,36-45
63253,Female,44,1,0,8.0,36-45
63254,Female,44,1,0,28.0,36-45
63255,Male,44,1,0,28.0,36-45
63256,Male,44,1,1,28.0,36-45
63257,Female,44,1,0,28.0,36-45
63258,Female,44,1,1,28.0,36-45
63259,Female,44,1,0,46.0,36-45
63260,Female,44,1,0,41.0,36-45
63261,Female,44,1,1,41.0,36-45
63262,Male,44,1,0,28.0,36-45
63263,Male,44,1,1,41.0,36-45
63264,Male,44,1,0,28.0,36-45
63265,Male,44,1,0,28.0,36-45
63266,Male,44,1,1,47.0,36-45
63267,Female,44,1,1,28.0,36-45
63268,Male,44,1,1,48.0,36-45
63269,Male,44,1,0,48.0,36-45
63270,Female,44,1,1,28.0,36-45
63271,Male,44,1,0,13.0,36-45
63272,Female,44,1,0,28.0,36-45
63273,Female,44,1,1,8.0,36-45
63274,Male,44,1,1,28.0,36-45
63275,Female,44,1,0,40.0,36-45
63276,Male,44,1,0,18.0,36-45
63277,Female,44,1,0,28.0,36-45
63278,Female,44,1,0,28.0,36-45
63279,Male,44,1,0,14.0,36-45
63280,Male,44,1,1,28.0,36-45
63281,Female,44,1,0,4.0,36-45
63282,Female,44,1,0,50.0,36-45
63283,Male,44,1,0,38.0,36-45
63284,Male,44,1,0,2.0,36-45
63285,Male,44,1,0,47.0,36-45
63286,Female,44,1,1,28.0,36-45
63287,Female,44,1,1,28.0,36-45
63288,Male,44,1,0,28.0,36-45
63289,Female,44,1,1,28.0,36-45
63290,Male,44,1,0,28.0,36-45
63291,Male,44,1,1,31.0,36-45
63292,Female,44,1,1,28.0,36-45
63293,Female,44,1,0,2.0,36-45
63294,Female,44,1,0,35.0,36-45
63295,Male,44,1,0,38.0,36-45
63296,Male,44,1,0,46.0,36-45
63297,Male,44,1,1,43.0,36-45
63298,Female,44,1,1,28.0,36-45
63299,Female,44,1,0,49.0,36-45
63300,Female,44,1,0,28.0,36-45
63301,Male,44,1,1,15.0,36-45
63302,Female,44,1,0,28.0,36-45
63303,Male,44,1,1,28.0,36-45
63304,Male,44,1,0,28.0,36-45
63305,Male,44,1,1,28.0,36-45
63306,Female,44,1,0,28.0,36-45
63307,Female,44,1,0,3.0,36-45
63308,Female,44,1,0,52.0,36-45
63309,Male,44,1,1,2.0,36-45
63310,Male,44,1,1,8.0,36-45
63311,Male,44,1,1,8.0,36-45
63312,Male,44,1,1,11.0,36-45
63313,Male,44,1,0,11.0,36-45
63314,Male,44,1,0,28.0,36-45
63315,Male,44,1,0,39.0,36-45
63316,Male,44,1,0,28.0,36-45
63317,Male,44,1,0,28.0,36-45
63318,Male,44,1,0,28.0,36-45
63319,Female,44,1,1,9.0,36-45
63320,Male,44,1,0,8.0,36-45
63321,Male,44,1,0,46.0,36-45
63322,Male,44,1,0,11.0,36-45
63323,Male,44,1,0,48.0,36-45
63324,Male,44,1,0,1.0,36-45
63325,Male,44,1,0,32.0,36-45
63326,Female,44,1,0,8.0,36-45
63327,Male,44,1,0,17.0,36-45
63328,Female,44,1,0,46.0,36-45
63329,Male,44,1,0,30.0,36-45
63330,Female,44,1,0,28.0,36-45
63331,Female,44,1,0,30.0,36-45
63332,Female,44,1,1,28.0,36-45
63333,Male,44,1,0,28.0,36-45
63334,Female,44,1,0,38.0,36-45
63335,Female,44,1,0,46.0,36-45
63336,Male,44,1,1,35.0,36-45
63337,Male,44,1,0,8.0,36-45
63338,Male,44,1,1,28.0,36-45
63339,Female,44,1,0,28.0,36-45
63340,Female,44,1,0,8.0,36-45
63341,Male,44,1,0,28.0,36-45
63342,Male,44,1,0,28.0,36-45
63343,Female,44,1,0,28.0,36-45
63344,Male,44,1,0,15.0,36-45
63345,Male,44,1,1,28.0,36-45
63346,Female,44,1,0,47.0,36-45
63347,Male,44,1,0,13.0,36-45
63348,Male,44,1,0,28.0,36-45
63349,Female,44,1,0,28.0,36-45
63350,Male,44,1,0,8.0,36-45
63351,Male,44,1,1,22.0,36-45
63352,Male,44,1,1,48.0,36-45
63353,Female,44,1,0,28.0,36-45
63354,Female,44,1,0,17.0,36-45
63355,Female,44,1,0,28.0,36-45
63356,Male,44,1,0,7.0,36-45
63357,Male,44,1,1,0.0,36-45
63358,Male,44,1,1,6.0,36-45
63359,Male,44,1,0,48.0,36-45
63360,Female,44,1,1,30.0,36-45
63361,Male,44,1,0,45.0,36-45
63362,Male,44,1,0,28.0,36-45
63363,Female,44,1,0,28.0,36-45
63364,Male,44,1,1,11.0,36-45
63365,Female,44,1,1,8.0,36-45
63366,Female,44,1,0,41.0,36-45
63367,Male,44,1,0,8.0,36-45
63368,Male,44,1,0,23.0,36-45
63369,Male,44,1,1,7.0,36-45
63370,Female,44,1,0,28.0,36-45
63371,Male,44,1,0,28.0,36-45
63372,Male,44,1,0,45.0,36-45
63373,Female,44,1,0,28.0,36-45
63374,Female,44,1,1,9.0,36-45
63375,Male,44,1,1,41.0,36-45
63376,Male,44,1,0,8.0,36-45
63377,Male,44,1,0,41.0,36-45
63378,Male,44,1,0,50.0,36-45
63379,Male,44,1,0,9.0,36-45
63380,Female,44,1,0,28.0,36-45
63381,Male,44,1,1,28.0,36-45
63382,Male,44,1,1,37.0,36-45
63383,Male,44,1,0,8.0,36-45
63384,Male,44,1,1,28.0,36-45
63385,Male,44,1,1,30.0,36-45
63386,Male,44,1,0,39.0,36-45
63387,Male,44,1,0,28.0,36-45
63388,Male,44,1,0,41.0,36-45
63389,Male,44,1,0,28.0,36-45
63390,Female,44,1,0,28.0,36-45
63391,Female,44,1,1,28.0,36-45
63392,Male,44,1,1,30.0,36-45
63393,Female,44,1,0,28.0,36-45
63394,Male,44,1,1,11.0,36-45
63395,Female,44,1,0,47.0,36-45
63396,Male,44,1,0,29.0,36-45
63397,Male,44,1,1,28.0,36-45
63398,Female,44,1,0,28.0,36-45
63399,Male,44,1,1,41.0,36-45
63400,Female,44,1,0,21.0,36-45
63401,Male,44,1,0,3.0,36-45
63402,Male,44,1,0,50.0,36-45
63403,Male,44,1,0,3.0,36-45
63404,Female,44,1,0,18.0,36-45
63405,Male,44,1,0,28.0,36-45
63406,Female,44,1,1,41.0,36-45
63407,Male,44,1,0,8.0,36-45
63408,Female,44,1,0,2.0,36-45
63409,Male,44,1,1,28.0,36-45
63410,Male,44,1,0,46.0,36-45
63411,Male,44,1,0,28.0,36-45
63412,Female,44,1,1,48.0,36-45
63413,Female,44,1,0,28.0,36-45
63414,Male,44,1,0,0.0,36-45
63415,Female,44,1,0,16.0,36-45
63416,Female,44,1,0,48.0,36-45
63417,Female,44,1,1,18.0,36-45
63418,Male,44,1,0,28.0,36-45
63419,Female,44,1,1,39.0,36-45
63420,Male,44,1,0,43.0,36-45
63421,Female,44,1,1,28.0,36-45
63422,Female,44,1,0,15.0,36-45
63423,Female,44,1,1,28.0,36-45
63424,Female,44,1,1,8.0,36-45
63425,Male,44,1,0,32.0,36-45
63426,Female,44,1,0,5.0,36-45
63427,Female,44,1,1,28.0,36-45
63428,Male,44,1,0,7.0,36-45
63429,Female,44,1,0,9.0,36-45
63430,Male,44,1,0,35.0,36-45
63431,Male,44,1,0,28.0,36-45
63432,Female,44,1,0,4.0,36-45
63433,Female,44,1,0,29.0,36-45
63434,Male,44,1,0,35.0,36-45
63435,Female,44,1,0,28.0,36-45
63436,Male,44,1,0,28.0,36-45
63437,Male,44,1,1,7.0,36-45
63438,Male,44,1,0,28.0,36-45
63439,Female,44,1,0,28.0,36-45
63440,Male,44,1,0,28.0,36-45
63441,Female,44,1,0,29.0,36-45
63442,Male,44,1,1,50.0,36-45
63443,Female,44,1,0,46.0,36-45
63444,Male,44,1,0,0.0,36-45
63445,Male,44,1,0,15.0,36-45
63446,Female,44,1,1,15.0,36-45
63447,Male,44,1,0,8.0,36-45
63448,Male,44,1,0,20.0,36-45
63449,Male,44,1,1,38.0,36-45
63450,Female,44,1,1,28.0,36-45
63451,Female,44,1,0,28.0,36-45
63452,Male,44,1,0,46.0,36-45
63453,Female,44,1,0,28.0,36-45
63454,Male,44,1,0,28.0,36-45
63455,Male,44,1,0,28.0,36-45
63456,Male,44,1,1,1.0,36-45
63457,Male,44,1,0,8.0,36-45
63458,Male,44,1,0,50.0,36-45
63459,Female,44,1,0,28.0,36-45
63460,Male,44,1,0,30.0,36-45
63461,Male,44,1,1,8.0,36-45
63462,Female,44,1,1,8.0,36-45
63463,Male,44,1,1,17.0,36-45
63464,Female,44,1,0,33.0,36-45
63465,Male,44,1,0,7.0,36-45
63466,Male,44,1,0,35.0,36-45
63467,Female,44,1,0,28.0,36-45
63468,Male,44,1,1,12.0,36-45
63469,Male,44,1,0,46.0,36-45
63470,Male,44,1,1,30.0,36-45
63471,Male,44,1,1,41.0,36-45
63472,Female,44,1,0,28.0,36-45
63473,Female,44,1,0,15.0,36-45
63474,Female,44,1,0,28.0,36-45
63475,Female,44,1,1,11.0,36-45
63476,Female,44,1,0,7.0,36-45
63477,Female,44,1,1,10.0,36-45
63478,Male,44,1,0,28.0,36-45
63479,Female,44,1,1,26.0,36-45
63480,Female,44,1,0,52.0,36-45
63481,Female,44,1,0,28.0,36-45
63482,Male,44,1,0,28.0,36-45
63483,Male,44,1,0,28.0,36-45
63484,Female,44,1,0,28.0,36-45
63485,Male,44,1,0,28.0,36-45
63486,Male,44,1,0,12.0,36-45
63487,Female,44,1,0,28.0,36-45
63488,Male,44,1,1,28.0,36-45
63489,Male,44,1,1,28.0,36-45
63490,Male,44,1,0,29.0,36-45
63491,Male,44,1,0,19.0,36-45
63492,Female,44,1,1,28.0,36-45
63493,Female,44,1,1,28.0,36-45
63494,Female,44,1,1,46.0,36-45
63495,Male,44,1,0,8.0,36-45
63496,Male,44,1,0,31.0,36-45
63497,Female,44,1,1,28.0,36-45
63498,Male,44,1,0,50.0,36-45
63499,Male,44,1,1,33.0,36-45
63500,Male,44,1,1,28.0,36-45
63501,Female,44,1,0,28.0,36-45
63502,Male,44,1,0,8.0,36-45
63503,Female,44,1,0,8.0,36-45
63504,Female,44,1,0,28.0,36-45
63505,Male,44,1,0,28.0,36-45
63506,Female,44,1,1,28.0,36-45
63507,Female,44,1,0,28.0,36-45
63508,Female,44,1,0,28.0,36-45
63509,Female,44,1,1,28.0,36-45
63510,Female,44,1,0,28.0,36-45
63511,Male,44,1,1,9.0,36-45
63512,Male,44,1,1,3.0,36-45
63513,Male,44,1,1,38.0,36-45
63514,Male,44,1,0,41.0,36-45
63515,Male,44,1,0,28.0,36-45
63516,Female,44,1,1,8.0,36-45
63517,Female,44,1,1,28.0,36-45
63518,Female,44,1,0,28.0,36-45
63519,Female,44,1,0,36.0,36-45
63520,Male,44,1,1,8.0,36-45
63521,Male,44,1,1,28.0,36-45
63522,Male,44,1,1,43.0,36-45
63523,Female,44,1,0,8.0,36-45
63524,Male,44,1,0,28.0,36-45
63525,Male,44,1,1,28.0,36-45
63526,Male,44,1,0,28.0,36-45
63527,Female,44,1,0,28.0,36-45
63528,Male,44,1,0,47.0,36-45
63529,Male,44,1,0,28.0,36-45
63530,Female,44,1,1,8.0,36-45
63531,Male,44,1,1,8.0,36-45
63532,Male,44,1,1,1.0,36-45
63533,Male,44,1,0,28.0,36-45
63534,Male,44,1,0,29.0,36-45
63535,Female,44,1,0,28.0,36-45
63536,Female,44,1,1,29.0,36-45
63537,Female,44,1,0,46.0,36-45
63538,Male,44,1,1,1.0,36-45
63539,Female,44,1,0,28.0,36-45
63540,Female,44,1,0,8.0,36-45
63541,Male,44,1,0,34.0,36-45
63542,Male,44,1,1,8.0,36-45
63543,Female,44,1,1,41.0,36-45
63544,Female,44,1,0,28.0,36-45
63545,Male,44,1,0,28.0,36-45
63546,Male,44,1,0,18.0,36-45
63547,Female,44,1,0,8.0,36-45
63548,Female,44,1,0,28.0,36-45
63549,Male,44,1,0,43.0,36-45
63550,Female,44,1,0,28.0,36-45
63551,Female,44,1,1,28.0,36-45
63552,Female,44,1,0,28.0,36-45
63553,Male,44,1,1,28.0,36-45
63554,Male,44,1,1,28.0,36-45
63555,Male,44,1,0,15.0,36-45
63556,Female,44,1,0,8.0,36-45
63557,Female,44,1,0,28.0,36-45
63558,Female,44,1,0,28.0,36-45
63559,Female,44,1,0,8.0,36-45
63560,Male,44,1,1,46.0,36-45
63561,Male,44,1,0,33.0,36-45
63562,Male,44,1,0,3.0,36-45
63563,Female,44,1,0,28.0,36-45
63564,Female,44,1,1,6.0,36-45
63565,Female,44,1,0,41.0,36-45
63566,Male,44,1,0,28.0,36-45
63567,Male,44,1,1,48.0,36-45
63568,Male,44,1,0,41.0,36-45
63569,Male,44,1,0,41.0,36-45
63570,Male,44,1,0,28.0,36-45
63571,Male,44,1,0,35.0,36-45
63572,Male,44,1,0,28.0,36-45
63573,Male,44,1,1,29.0,36-45
63574,Male,44,1,0,41.0,36-45
63575,Male,44,1,0,28.0,36-45
63576,Female,44,1,0,28.0,36-45
63577,Male,44,1,0,36.0,36-45
63578,Male,44,1,1,28.0,36-45
63579,Male,44,1,1,28.0,36-45
63580,Male,44,1,0,28.0,36-45
63581,Female,44,1,0,28.0,36-45
63582,Male,44,1,1,38.0,36-45
63583,Male,44,1,0,41.0,36-45
63584,Female,44,1,0,7.0,36-45
63585,Female,44,1,0,45.0,36-45
63586,Female,44,1,0,28.0,36-45
63587,Female,44,1,0,8.0,36-45
63588,Male,44,1,0,28.0,36-45
63589,Female,44,1,0,28.0,36-45
63590,Male,44,1,0,30.0,36-45
63591,Male,44,1,1,8.0,36-45
63592,Male,44,1,0,28.0,36-45
63593,Male,44,1,0,41.0,36-45
63594,Female,44,1,0,3.0,36-45
63595,Male,44,1,1,46.0,36-45
63596,Male,44,1,1,50.0,36-45
63597,Female,44,1,0,28.0,36-45
63598,Male,44,1,1,41.0,36-45
63599,Female,44,1,0,28.0,36-45
63600,Male,44,1,0,41.0,36-45
63601,Male,44,1,1,15.0,36-45
63602,Male,44,1,0,28.0,36-45
63603,Male,44,1,0,28.0,36-45
63604,Female,44,1,0,28.0,36-45
63605,Female,44,1,0,28.0,36-45
63606,Female,44,1,1,31.0,36-45
63607,Male,44,1,0,41.0,36-45
63608,Male,44,1,0,35.0,36-45
63609,Female,44,1,0,28.0,36-45
63610,Female,44,1,0,41.0,36-45
63611,Male,44,1,0,28.0,36-45
63612,Female,44,1,0,28.0,36-45
63613,Female,44,1,0,28.0,36-45
63614,Male,44,1,0,0.0,36-45
63615,Female,44,1,0,28.0,36-45
63616,Female,44,1,1,28.0,36-45
63617,Male,44,1,0,8.0,36-45
63618,Male,44,1,1,47.0,36-45
63619,Male,44,1,1,46.0,36-45
63620,Male,44,1,1,28.0,36-45
63621,Male,44,1,0,6.0,36-45
63622,Male,44,1,0,46.0,36-45
63623,Male,44,1,0,36.0,36-45
63624,Male,44,1,1,3.0,36-45
63625,Female,44,1,1,33.0,36-45
63626,Male,44,1,0,45.0,36-45
63627,Male,44,1,0,28.0,36-45
63628,Female,44,1,0,46.0,36-45
63629,Male,44,1,0,28.0,36-45
63630,Male,44,1,0,28.0,36-45
63631,Female,44,1,0,37.0,36-45
63632,Male,44,1,1,28.0,36-45
63633,Male,44,1,1,28.0,36-45
63634,Male,44,1,0,28.0,36-45
63635,Male,44,1,0,28.0,36-45
63636,Male,44,1,0,28.0,36-45
63637,Male,44,1,1,8.0,36-45
63638,Male,44,1,0,8.0,36-45
63639,Female,44,1,0,8.0,36-45
63640,Female,44,1,0,25.0,36-45
63641,Female,44,1,0,30.0,36-45
63642,Male,44,1,1,28.0,36-45
63643,Male,44,1,1,28.0,36-45
63644,Male,44,1,0,28.0,36-45
63645,Male,44,1,0,38.0,36-45
63646,Male,44,1,0,28.0,36-45
63647,Male,44,1,0,11.0,36-45
63648,Male,44,1,0,28.0,36-45
63649,Male,44,1,0,30.0,36-45
63650,Male,44,1,0,46.0,36-45
63651,Female,44,1,1,28.0,36-45
63652,Female,44,1,0,28.0,36-45
63653,Male,44,1,0,28.0,36-45
63654,Male,44,1,0,45.0,36-45
63655,Female,44,1,0,28.0,36-45
63656,Female,44,1,1,41.0,36-45
63657,Male,44,1,0,7.0,36-45
63658,Female,44,1,1,13.0,36-45
63659,Female,44,1,1,28.0,36-45
63660,Male,44,1,1,47.0,36-45
63661,Male,44,1,0,8.0,36-45
63662,Male,44,1,0,28.0,36-45
63663,Female,44,1,0,11.0,36-45
63664,Male,44,1,1,30.0,36-45
63665,Male,44,1,0,33.0,36-45
63666,Male,44,1,1,8.0,36-45
63667,Male,44,1,0,50.0,36-45
63668,Male,44,1,0,50.0,36-45
63669,Male,44,1,1,48.0,36-45
63670,Male,44,1,1,28.0,36-45
63671,Male,44,1,0,41.0,36-45
