date_sk,date,year,quarter,quarter_name,month,month_name,month_short,week,week_of_month,day,day_name,day_of_week,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,financial_year,financial_quarter
20240730,2024-07-30,2024,3,Q3,7,July,Jul,31,5,30,Tuesday,2,212,False,False,False,False,False,False,False,2024-2025,Q2
20240731,2024-07-31,2024,3,Q3,7,July,Jul,31,5,31,Wednesday,3,213,False,False,True,False,False,False,False,2024-2025,Q2
20240801,2024-08-01,2024,3,Q3,8,August,Aug,31,1,1,Thursday,4,214,False,True,False,False,False,False,False,2024-2025,Q2
20240802,2024-08-02,2024,3,Q3,8,August,Aug,31,1,2,Friday,5,215,False,False,False,False,False,False,False,2024-2025,Q2
20240803,2024-08-03,2024,3,Q3,8,August,Aug,31,1,3,Saturday,6,216,True,False,False,False,False,False,False,2024-2025,Q2
20240804,2024-08-04,2024,3,Q3,8,August,Aug,31,1,4,Sunday,7,217,True,False,False,False,False,False,False,2024-2025,Q2
20240805,2024-08-05,2024,3,Q3,8,August,Aug,32,1,5,Monday,1,218,False,False,False,False,False,False,False,2024-2025,Q2
20240806,2024-08-06,2024,3,Q3,8,August,Aug,32,1,6,Tuesday,2,219,False,False,False,False,False,False,False,2024-2025,Q2
20240807,2024-08-07,2024,3,Q3,8,August,Aug,32,1,7,Wednesday,3,220,False,False,False,False,False,False,False,2024-2025,Q2
20240808,2024-08-08,2024,3,Q3,8,August,Aug,32,2,8,Thursday,4,221,False,False,False,False,False,False,False,2024-2025,Q2
20240809,2024-08-09,2024,3,Q3,8,August,Aug,32,2,9,Friday,5,222,False,False,False,False,False,False,False,2024-2025,Q2
20240810,2024-08-10,2024,3,Q3,8,August,Aug,32,2,10,Saturday,6,223,True,False,False,False,False,False,False,2024-2025,Q2
20240811,2024-08-11,2024,3,Q3,8,August,Aug,32,2,11,Sunday,7,224,True,False,False,False,False,False,False,2024-2025,Q2
20240812,2024-08-12,2024,3,Q3,8,August,Aug,33,2,12,Monday,1,225,False,False,False,False,False,False,False,2024-2025,Q2
20240813,2024-08-13,2024,3,Q3,8,August,Aug,33,2,13,Tuesday,2,226,False,False,False,False,False,False,False,2024-2025,Q2
20240814,2024-08-14,2024,3,Q3,8,August,Aug,33,2,14,Wednesday,3,227,False,False,False,False,False,False,False,2024-2025,Q2
20240815,2024-08-15,2024,3,Q3,8,August,Aug,33,3,15,Thursday,4,228,False,False,False,False,False,False,False,2024-2025,Q2
20240816,2024-08-16,2024,3,Q3,8,August,Aug,33,3,16,Friday,5,229,False,False,False,False,False,False,False,2024-2025,Q2
20240817,2024-08-17,2024,3,Q3,8,August,Aug,33,3,17,Saturday,6,230,True,False,False,False,False,False,False,2024-2025,Q2
20240818,2024-08-18,2024,3,Q3,8,August,Aug,33,3,18,Sunday,7,231,True,False,False,False,False,False,False,2024-2025,Q2
20240819,2024-08-19,2024,3,Q3,8,August,Aug,34,3,19,Monday,1,232,False,False,False,False,False,False,False,2024-2025,Q2
20240820,2024-08-20,2024,3,Q3,8,August,Aug,34,3,20,Tuesday,2,233,False,False,False,False,False,False,False,2024-2025,Q2
20240821,2024-08-21,2024,3,Q3,8,August,Aug,34,3,21,Wednesday,3,234,False,False,False,False,False,False,False,2024-2025,Q2
20240822,2024-08-22,2024,3,Q3,8,August,Aug,34,4,22,Thursday,4,235,False,False,False,False,False,False,False,2024-2025,Q2
20240823,2024-08-23,2024,3,Q3,8,August,Aug,34,4,23,Friday,5,236,False,False,False,False,False,False,False,2024-2025,Q2
20240824,2024-08-24,2024,3,Q3,8,August,Aug,34,4,24,Saturday,6,237,True,False,False,False,False,False,False,2024-2025,Q2
20240825,2024-08-25,2024,3,Q3,8,August,Aug,34,4,25,Sunday,7,238,True,False,False,False,False,False,False,2024-2025,Q2
20240826,2024-08-26,2024,3,Q3,8,August,Aug,35,4,26,Monday,1,239,False,False,False,False,False,False,False,2024-2025,Q2
20240827,2024-08-27,2024,3,Q3,8,August,Aug,35,4,27,Tuesday,2,240,False,False,False,False,False,False,False,2024-2025,Q2
20240828,2024-08-28,2024,3,Q3,8,August,Aug,35,4,28,Wednesday,3,241,False,False,False,False,False,False,False,2024-2025,Q2
20240829,2024-08-29,2024,3,Q3,8,August,Aug,35,5,29,Thursday,4,242,False,False,False,False,False,False,False,2024-2025,Q2
20240830,2024-08-30,2024,3,Q3,8,August,Aug,35,5,30,Friday,5,243,False,False,False,False,False,False,False,2024-2025,Q2
20240831,2024-08-31,2024,3,Q3,8,August,Aug,35,5,31,Saturday,6,244,True,False,True,False,False,False,False,2024-2025,Q2
20240901,2024-09-01,2024,3,Q3,9,September,Sep,35,1,1,Sunday,7,245,True,True,False,False,False,False,False,2024-2025,Q2
20240902,2024-09-02,2024,3,Q3,9,September,Sep,36,1,2,Monday,1,246,False,False,False,False,False,False,False,2024-2025,Q2
20240903,2024-09-03,2024,3,Q3,9,September,Sep,36,1,3,Tuesday,2,247,False,False,False,False,False,False,False,2024-2025,Q2
20240904,2024-09-04,2024,3,Q3,9,September,Sep,36,1,4,Wednesday,3,248,False,False,False,False,False,False,False,2024-2025,Q2
20240905,2024-09-05,2024,3,Q3,9,September,Sep,36,1,5,Thursday,4,249,False,False,False,False,False,False,False,2024-2025,Q2
20240906,2024-09-06,2024,3,Q3,9,September,Sep,36,1,6,Friday,5,250,False,False,False,False,False,False,False,2024-2025,Q2
20240907,2024-09-07,2024,3,Q3,9,September,Sep,36,1,7,Saturday,6,251,True,False,False,False,False,False,False,2024-2025,Q2
20240908,2024-09-08,2024,3,Q3,9,September,Sep,36,2,8,Sunday,7,252,True,False,False,False,False,False,False,2024-2025,Q2
20240909,2024-09-09,2024,3,Q3,9,September,Sep,37,2,9,Monday,1,253,False,False,False,False,False,False,False,2024-2025,Q2
20240910,2024-09-10,2024,3,Q3,9,September,Sep,37,2,10,Tuesday,2,254,False,False,False,False,False,False,False,2024-2025,Q2
20240911,2024-09-11,2024,3,Q3,9,September,Sep,37,2,11,Wednesday,3,255,False,False,False,False,False,False,False,2024-2025,Q2
20240912,2024-09-12,2024,3,Q3,9,September,Sep,37,2,12,Thursday,4,256,False,False,False,False,False,False,False,2024-2025,Q2
20240913,2024-09-13,2024,3,Q3,9,September,Sep,37,2,13,Friday,5,257,False,False,False,False,False,False,False,2024-2025,Q2
20240914,2024-09-14,2024,3,Q3,9,September,Sep,37,2,14,Saturday,6,258,True,False,False,False,False,False,False,2024-2025,Q2
20240915,2024-09-15,2024,3,Q3,9,September,Sep,37,3,15,Sunday,7,259,True,False,False,False,False,False,False,2024-2025,Q2
20240916,2024-09-16,2024,3,Q3,9,September,Sep,38,3,16,Monday,1,260,False,False,False,False,False,False,False,2024-2025,Q2
20240917,2024-09-17,2024,3,Q3,9,September,Sep,38,3,17,Tuesday,2,261,False,False,False,False,False,False,False,2024-2025,Q2
20240918,2024-09-18,2024,3,Q3,9,September,Sep,38,3,18,Wednesday,3,262,False,False,False,False,False,False,False,2024-2025,Q2
20240919,2024-09-19,2024,3,Q3,9,September,Sep,38,3,19,Thursday,4,263,False,False,False,False,False,False,False,2024-2025,Q2
20240920,2024-09-20,2024,3,Q3,9,September,Sep,38,3,20,Friday,5,264,False,False,False,False,False,False,False,2024-2025,Q2
20240921,2024-09-21,2024,3,Q3,9,September,Sep,38,3,21,Saturday,6,265,True,False,False,False,False,False,False,2024-2025,Q2
20240922,2024-09-22,2024,3,Q3,9,September,Sep,38,4,22,Sunday,7,266,True,False,False,False,False,False,False,2024-2025,Q2
20240923,2024-09-23,2024,3,Q3,9,September,Sep,39,4,23,Monday,1,267,False,False,False,False,False,False,False,2024-2025,Q2
20240924,2024-09-24,2024,3,Q3,9,September,Sep,39,4,24,Tuesday,2,268,False,False,False,False,False,False,False,2024-2025,Q2
20240925,2024-09-25,2024,3,Q3,9,September,Sep,39,4,25,Wednesday,3,269,False,False,False,False,False,False,False,2024-2025,Q2
20240926,2024-09-26,2024,3,Q3,9,September,Sep,39,4,26,Thursday,4,270,False,False,False,False,False,False,False,2024-2025,Q2
20240927,2024-09-27,2024,3,Q3,9,September,Sep,39,4,27,Friday,5,271,False,False,False,False,False,False,False,2024-2025,Q2
20240928,2024-09-28,2024,3,Q3,9,September,Sep,39,4,28,Saturday,6,272,True,False,False,False,False,False,False,2024-2025,Q2
20240929,2024-09-29,2024,3,Q3,9,September,Sep,39,5,29,Sunday,7,273,True,False,False,False,False,False,False,2024-2025,Q2
20240930,2024-09-30,2024,3,Q3,9,September,Sep,40,5,30,Monday,1,274,False,False,True,False,True,False,False,2024-2025,Q2
20241001,2024-10-01,2024,4,Q4,10,October,Oct,40,1,1,Tuesday,2,275,False,True,False,True,False,False,False,2024-2025,Q3
20241002,2024-10-02,2024,4,Q4,10,October,Oct,40,1,2,Wednesday,3,276,False,False,False,False,False,False,False,2024-2025,Q3
20241003,2024-10-03,2024,4,Q4,10,October,Oct,40,1,3,Thursday,4,277,False,False,False,False,False,False,False,2024-2025,Q3
20241004,2024-10-04,2024,4,Q4,10,October,Oct,40,1,4,Friday,5,278,False,False,False,False,False,False,False,2024-2025,Q3
20241005,2024-10-05,2024,4,Q4,10,October,Oct,40,1,5,Saturday,6,279,True,False,False,False,False,False,False,2024-2025,Q3
20241006,2024-10-06,2024,4,Q4,10,October,Oct,40,1,6,Sunday,7,280,True,False,False,False,False,False,False,2024-2025,Q3
20241007,2024-10-07,2024,4,Q4,10,October,Oct,41,1,7,Monday,1,281,False,False,False,False,False,False,False,2024-2025,Q3
20241008,2024-10-08,2024,4,Q4,10,October,Oct,41,2,8,Tuesday,2,282,False,False,False,False,False,False,False,2024-2025,Q3
20241009,2024-10-09,2024,4,Q4,10,October,Oct,41,2,9,Wednesday,3,283,False,False,False,False,False,False,False,2024-2025,Q3
20241010,2024-10-10,2024,4,Q4,10,October,Oct,41,2,10,Thursday,4,284,False,False,False,False,False,False,False,2024-2025,Q3
20241011,2024-10-11,2024,4,Q4,10,October,Oct,41,2,11,Friday,5,285,False,False,False,False,False,False,False,2024-2025,Q3
20241012,2024-10-12,2024,4,Q4,10,October,Oct,41,2,12,Saturday,6,286,True,False,False,False,False,False,False,2024-2025,Q3
20241013,2024-10-13,2024,4,Q4,10,October,Oct,41,2,13,Sunday,7,287,True,False,False,False,False,False,False,2024-2025,Q3
20241014,2024-10-14,2024,4,Q4,10,October,Oct,42,2,14,Monday,1,288,False,False,False,False,False,False,False,2024-2025,Q3
20241015,2024-10-15,2024,4,Q4,10,October,Oct,42,3,15,Tuesday,2,289,False,False,False,False,False,False,False,2024-2025,Q3
20241016,2024-10-16,2024,4,Q4,10,October,Oct,42,3,16,Wednesday,3,290,False,False,False,False,False,False,False,2024-2025,Q3
20241017,2024-10-17,2024,4,Q4,10,October,Oct,42,3,17,Thursday,4,291,False,False,False,False,False,False,False,2024-2025,Q3
20241018,2024-10-18,2024,4,Q4,10,October,Oct,42,3,18,Friday,5,292,False,False,False,False,False,False,False,2024-2025,Q3
20241019,2024-10-19,2024,4,Q4,10,October,Oct,42,3,19,Saturday,6,293,True,False,False,False,False,False,False,2024-2025,Q3
20241020,2024-10-20,2024,4,Q4,10,October,Oct,42,3,20,Sunday,7,294,True,False,False,False,False,False,False,2024-2025,Q3
20241021,2024-10-21,2024,4,Q4,10,October,Oct,43,3,21,Monday,1,295,False,False,False,False,False,False,False,2024-2025,Q3
20241022,2024-10-22,2024,4,Q4,10,October,Oct,43,4,22,Tuesday,2,296,False,False,False,False,False,False,False,2024-2025,Q3
20241023,2024-10-23,2024,4,Q4,10,October,Oct,43,4,23,Wednesday,3,297,False,False,False,False,False,False,False,2024-2025,Q3
20241024,2024-10-24,2024,4,Q4,10,October,Oct,43,4,24,Thursday,4,298,False,False,False,False,False,False,False,2024-2025,Q3
20241025,2024-10-25,2024,4,Q4,10,October,Oct,43,4,25,Friday,5,299,False,False,False,False,False,False,False,2024-2025,Q3
20241026,2024-10-26,2024,4,Q4,10,October,Oct,43,4,26,Saturday,6,300,True,False,False,False,False,False,False,2024-2025,Q3
20241027,2024-10-27,2024,4,Q4,10,October,Oct,43,4,27,Sunday,7,301,True,False,False,False,False,False,False,2024-2025,Q3
20241028,2024-10-28,2024,4,Q4,10,October,Oct,44,4,28,Monday,1,302,False,False,False,False,False,False,False,2024-2025,Q3
20241029,2024-10-29,2024,4,Q4,10,October,Oct,44,5,29,Tuesday,2,303,False,False,False,False,False,False,False,2024-2025,Q3
20241030,2024-10-30,2024,4,Q4,10,October,Oct,44,5,30,Wednesday,3,304,False,False,False,False,False,False,False,2024-2025,Q3
20241031,2024-10-31,2024,4,Q4,10,October,Oct,44,5,31,Thursday,4,305,False,False,True,False,False,False,False,2024-2025,Q3
20241101,2024-11-01,2024,4,Q4,11,November,Nov,44,1,1,Friday,5,306,False,True,False,False,False,False,False,2024-2025,Q3
20241102,2024-11-02,2024,4,Q4,11,November,Nov,44,1,2,Saturday,6,307,True,False,False,False,False,False,False,2024-2025,Q3
20241103,2024-11-03,2024,4,Q4,11,November,Nov,44,1,3,Sunday,7,308,True,False,False,False,False,False,False,2024-2025,Q3
20241104,2024-11-04,2024,4,Q4,11,November,Nov,45,1,4,Monday,1,309,False,False,False,False,False,False,False,2024-2025,Q3
20241105,2024-11-05,2024,4,Q4,11,November,Nov,45,1,5,Tuesday,2,310,False,False,False,False,False,False,False,2024-2025,Q3
20241106,2024-11-06,2024,4,Q4,11,November,Nov,45,1,6,Wednesday,3,311,False,False,False,False,False,False,False,2024-2025,Q3
20241107,2024-11-07,2024,4,Q4,11,November,Nov,45,1,7,Thursday,4,312,False,False,False,False,False,False,False,2024-2025,Q3
20241108,2024-11-08,2024,4,Q4,11,November,Nov,45,2,8,Friday,5,313,False,False,False,False,False,False,False,2024-2025,Q3
20241109,2024-11-09,2024,4,Q4,11,November,Nov,45,2,9,Saturday,6,314,True,False,False,False,False,False,False,2024-2025,Q3
20241110,2024-11-10,2024,4,Q4,11,November,Nov,45,2,10,Sunday,7,315,True,False,False,False,False,False,False,2024-2025,Q3
20241111,2024-11-11,2024,4,Q4,11,November,Nov,46,2,11,Monday,1,316,False,False,False,False,False,False,False,2024-2025,Q3
20241112,2024-11-12,2024,4,Q4,11,November,Nov,46,2,12,Tuesday,2,317,False,False,False,False,False,False,False,2024-2025,Q3
20241113,2024-11-13,2024,4,Q4,11,November,Nov,46,2,13,Wednesday,3,318,False,False,False,False,False,False,False,2024-2025,Q3
20241114,2024-11-14,2024,4,Q4,11,November,Nov,46,2,14,Thursday,4,319,False,False,False,False,False,False,False,2024-2025,Q3
20241115,2024-11-15,2024,4,Q4,11,November,Nov,46,3,15,Friday,5,320,False,False,False,False,False,False,False,2024-2025,Q3
20241116,2024-11-16,2024,4,Q4,11,November,Nov,46,3,16,Saturday,6,321,True,False,False,False,False,False,False,2024-2025,Q3
20241117,2024-11-17,2024,4,Q4,11,November,Nov,46,3,17,Sunday,7,322,True,False,False,False,False,False,False,2024-2025,Q3
20241118,2024-11-18,2024,4,Q4,11,November,Nov,47,3,18,Monday,1,323,False,False,False,False,False,False,False,2024-2025,Q3
20241119,2024-11-19,2024,4,Q4,11,November,Nov,47,3,19,Tuesday,2,324,False,False,False,False,False,False,False,2024-2025,Q3
20241120,2024-11-20,2024,4,Q4,11,November,Nov,47,3,20,Wednesday,3,325,False,False,False,False,False,False,False,2024-2025,Q3
20241121,2024-11-21,2024,4,Q4,11,November,Nov,47,3,21,Thursday,4,326,False,False,False,False,False,False,False,2024-2025,Q3
20241122,2024-11-22,2024,4,Q4,11,November,Nov,47,4,22,Friday,5,327,False,False,False,False,False,False,False,2024-2025,Q3
20241123,2024-11-23,2024,4,Q4,11,November,Nov,47,4,23,Saturday,6,328,True,False,False,False,False,False,False,2024-2025,Q3
20241124,2024-11-24,2024,4,Q4,11,November,Nov,47,4,24,Sunday,7,329,True,False,False,False,False,False,False,2024-2025,Q3
20241125,2024-11-25,2024,4,Q4,11,November,Nov,48,4,25,Monday,1,330,False,False,False,False,False,False,False,2024-2025,Q3
20241126,2024-11-26,2024,4,Q4,11,November,Nov,48,4,26,Tuesday,2,331,False,False,False,False,False,False,False,2024-2025,Q3
20241127,2024-11-27,2024,4,Q4,11,November,Nov,48,4,27,Wednesday,3,332,False,False,False,False,False,False,False,2024-2025,Q3
20241128,2024-11-28,2024,4,Q4,11,November,Nov,48,4,28,Thursday,4,333,False,False,False,False,False,False,False,2024-2025,Q3
20241129,2024-11-29,2024,4,Q4,11,November,Nov,48,5,29,Friday,5,334,False,False,False,False,False,False,False,2024-2025,Q3
20241130,2024-11-30,2024,4,Q4,11,November,Nov,48,5,30,Saturday,6,335,True,False,True,False,False,False,False,2024-2025,Q3
20241201,2024-12-01,2024,4,Q4,12,December,Dec,48,1,1,Sunday,7,336,True,True,False,False,False,False,False,2024-2025,Q3
20241202,2024-12-02,2024,4,Q4,12,December,Dec,49,1,2,Monday,1,337,False,False,False,False,False,False,False,2024-2025,Q3
20241203,2024-12-03,2024,4,Q4,12,December,Dec,49,1,3,Tuesday,2,338,False,False,False,False,False,False,False,2024-2025,Q3
20241204,2024-12-04,2024,4,Q4,12,December,Dec,49,1,4,Wednesday,3,339,False,False,False,False,False,False,False,2024-2025,Q3
20241205,2024-12-05,2024,4,Q4,12,December,Dec,49,1,5,Thursday,4,340,False,False,False,False,False,False,False,2024-2025,Q3
20241206,2024-12-06,2024,4,Q4,12,December,Dec,49,1,6,Friday,5,341,False,False,False,False,False,False,False,2024-2025,Q3
20241207,2024-12-07,2024,4,Q4,12,December,Dec,49,1,7,Saturday,6,342,True,False,False,False,False,False,False,2024-2025,Q3
20241208,2024-12-08,2024,4,Q4,12,December,Dec,49,2,8,Sunday,7,343,True,False,False,False,False,False,False,2024-2025,Q3
20241209,2024-12-09,2024,4,Q4,12,December,Dec,50,2,9,Monday,1,344,False,False,False,False,False,False,False,2024-2025,Q3
20241210,2024-12-10,2024,4,Q4,12,December,Dec,50,2,10,Tuesday,2,345,False,False,False,False,False,False,False,2024-2025,Q3
20241211,2024-12-11,2024,4,Q4,12,December,Dec,50,2,11,Wednesday,3,346,False,False,False,False,False,False,False,2024-2025,Q3
20241212,2024-12-12,2024,4,Q4,12,December,Dec,50,2,12,Thursday,4,347,False,False,False,False,False,False,False,2024-2025,Q3
20241213,2024-12-13,2024,4,Q4,12,December,Dec,50,2,13,Friday,5,348,False,False,False,False,False,False,False,2024-2025,Q3
20241214,2024-12-14,2024,4,Q4,12,December,Dec,50,2,14,Saturday,6,349,True,False,False,False,False,False,False,2024-2025,Q3
20241215,2024-12-15,2024,4,Q4,12,December,Dec,50,3,15,Sunday,7,350,True,False,False,False,False,False,False,2024-2025,Q3
20241216,2024-12-16,2024,4,Q4,12,December,Dec,51,3,16,Monday,1,351,False,False,False,False,False,False,False,2024-2025,Q3
20241217,2024-12-17,2024,4,Q4,12,December,Dec,51,3,17,Tuesday,2,352,False,False,False,False,False,False,False,2024-2025,Q3
20241218,2024-12-18,2024,4,Q4,12,December,Dec,51,3,18,Wednesday,3,353,False,False,False,False,False,False,False,2024-2025,Q3
20241219,2024-12-19,2024,4,Q4,12,December,Dec,51,3,19,Thursday,4,354,False,False,False,False,False,False,False,2024-2025,Q3
20241220,2024-12-20,2024,4,Q4,12,December,Dec,51,3,20,Friday,5,355,False,False,False,False,False,False,False,2024-2025,Q3
20241221,2024-12-21,2024,4,Q4,12,December,Dec,51,3,21,Saturday,6,356,True,False,False,False,False,False,False,2024-2025,Q3
20241222,2024-12-22,2024,4,Q4,12,December,Dec,51,4,22,Sunday,7,357,True,False,False,False,False,False,False,2024-2025,Q3
20241223,2024-12-23,2024,4,Q4,12,December,Dec,52,4,23,Monday,1,358,False,False,False,False,False,False,False,2024-2025,Q3
20241224,2024-12-24,2024,4,Q4,12,December,Dec,52,4,24,Tuesday,2,359,False,False,False,False,False,False,False,2024-2025,Q3
20241225,2024-12-25,2024,4,Q4,12,December,Dec,52,4,25,Wednesday,3,360,False,False,False,False,False,False,False,2024-2025,Q3
20241226,2024-12-26,2024,4,Q4,12,December,Dec,52,4,26,Thursday,4,361,False,False,False,False,False,False,False,2024-2025,Q3
20241227,2024-12-27,2024,4,Q4,12,December,Dec,52,4,27,Friday,5,362,False,False,False,False,False,False,False,2024-2025,Q3
20241228,2024-12-28,2024,4,Q4,12,December,Dec,52,4,28,Saturday,6,363,True,False,False,False,False,False,False,2024-2025,Q3
20241229,2024-12-29,2024,4,Q4,12,December,Dec,52,5,29,Sunday,7,364,True,False,False,False,False,False,False,2024-2025,Q3
20241230,2024-12-30,2024,4,Q4,12,December,Dec,1,5,30,Monday,1,365,False,False,False,False,False,False,False,2024-2025,Q3
20241231,2024-12-31,2024,4,Q4,12,December,Dec,1,5,31,Tuesday,2,366,False,False,True,False,True,False,True,2024-2025,Q3
20250101,2025-01-01,2025,1,Q1,1,January,Jan,1,1,1,Wednesday,3,1,False,True,False,True,False,True,False,2024-2025,Q4
20250102,2025-01-02,2025,1,Q1,1,January,Jan,1,1,2,Thursday,4,2,False,False,False,False,False,False,False,2024-2025,Q4
20250103,2025-01-03,2025,1,Q1,1,January,Jan,1,1,3,Friday,5,3,False,False,False,False,False,False,False,2024-2025,Q4
20250104,2025-01-04,2025,1,Q1,1,January,Jan,1,1,4,Saturday,6,4,True,False,False,False,False,False,False,2024-2025,Q4
20250105,2025-01-05,2025,1,Q1,1,January,Jan,1,1,5,Sunday,7,5,True,False,False,False,False,False,False,2024-2025,Q4
20250106,2025-01-06,2025,1,Q1,1,January,Jan,2,1,6,Monday,1,6,False,False,False,False,False,False,False,2024-2025,Q4
20250107,2025-01-07,2025,1,Q1,1,January,Jan,2,1,7,Tuesday,2,7,False,False,False,False,False,False,False,2024-2025,Q4
20250108,2025-01-08,2025,1,Q1,1,January,Jan,2,2,8,Wednesday,3,8,False,False,False,False,False,False,False,2024-2025,Q4
20250109,2025-01-09,2025,1,Q1,1,January,Jan,2,2,9,Thursday,4,9,False,False,False,False,False,False,False,2024-2025,Q4
20250110,2025-01-10,2025,1,Q1,1,January,Jan,2,2,10,Friday,5,10,False,False,False,False,False,False,False,2024-2025,Q4
20250111,2025-01-11,2025,1,Q1,1,January,Jan,2,2,11,Saturday,6,11,True,False,False,False,False,False,False,2024-2025,Q4
20250112,2025-01-12,2025,1,Q1,1,January,Jan,2,2,12,Sunday,7,12,True,False,False,False,False,False,False,2024-2025,Q4
20250113,2025-01-13,2025,1,Q1,1,January,Jan,3,2,13,Monday,1,13,False,False,False,False,False,False,False,2024-2025,Q4
20250114,2025-01-14,2025,1,Q1,1,January,Jan,3,2,14,Tuesday,2,14,False,False,False,False,False,False,False,2024-2025,Q4
20250115,2025-01-15,2025,1,Q1,1,January,Jan,3,3,15,Wednesday,3,15,False,False,False,False,False,False,False,2024-2025,Q4
20250116,2025-01-16,2025,1,Q1,1,January,Jan,3,3,16,Thursday,4,16,False,False,False,False,False,False,False,2024-2025,Q4
20250117,2025-01-17,2025,1,Q1,1,January,Jan,3,3,17,Friday,5,17,False,False,False,False,False,False,False,2024-2025,Q4
20250118,2025-01-18,2025,1,Q1,1,January,Jan,3,3,18,Saturday,6,18,True,False,False,False,False,False,False,2024-2025,Q4
20250119,2025-01-19,2025,1,Q1,1,January,Jan,3,3,19,Sunday,7,19,True,False,False,False,False,False,False,2024-2025,Q4
20250120,2025-01-20,2025,1,Q1,1,January,Jan,4,3,20,Monday,1,20,False,False,False,False,False,False,False,2024-2025,Q4
20250121,2025-01-21,2025,1,Q1,1,January,Jan,4,3,21,Tuesday,2,21,False,False,False,False,False,False,False,2024-2025,Q4
20250122,2025-01-22,2025,1,Q1,1,January,Jan,4,4,22,Wednesday,3,22,False,False,False,False,False,False,False,2024-2025,Q4
20250123,2025-01-23,2025,1,Q1,1,January,Jan,4,4,23,Thursday,4,23,False,False,False,False,False,False,False,2024-2025,Q4
20250124,2025-01-24,2025,1,Q1,1,January,Jan,4,4,24,Friday,5,24,False,False,False,False,False,False,False,2024-2025,Q4
20250125,2025-01-25,2025,1,Q1,1,January,Jan,4,4,25,Saturday,6,25,True,False,False,False,False,False,False,2024-2025,Q4
20250126,2025-01-26,2025,1,Q1,1,January,Jan,4,4,26,Sunday,7,26,True,False,False,False,False,False,False,2024-2025,Q4
20250127,2025-01-27,2025,1,Q1,1,January,Jan,5,4,27,Monday,1,27,False,False,False,False,False,False,False,2024-2025,Q4
20250128,2025-01-28,2025,1,Q1,1,January,Jan,5,4,28,Tuesday,2,28,False,False,False,False,False,False,False,2024-2025,Q4
20250129,2025-01-29,2025,1,Q1,1,January,Jan,5,5,29,Wednesday,3,29,False,False,False,False,False,False,False,2024-2025,Q4
20250130,2025-01-30,2025,1,Q1,1,January,Jan,5,5,30,Thursday,4,30,False,False,False,False,False,False,False,2024-2025,Q4
20250131,2025-01-31,2025,1,Q1,1,January,Jan,5,5,31,Friday,5,31,False,False,True,False,False,False,False,2024-2025,Q4
20250201,2025-02-01,2025,1,Q1,2,February,Feb,5,1,1,Saturday,6,32,True,True,False,False,False,False,False,2024-2025,Q4
20250202,2025-02-02,2025,1,Q1,2,February,Feb,5,1,2,Sunday,7,33,True,False,False,False,False,False,False,2024-2025,Q4
20250203,2025-02-03,2025,1,Q1,2,February,Feb,6,1,3,Monday,1,34,False,False,False,False,False,False,False,2024-2025,Q4
20250204,2025-02-04,2025,1,Q1,2,February,Feb,6,1,4,Tuesday,2,35,False,False,False,False,False,False,False,2024-2025,Q4
20250205,2025-02-05,2025,1,Q1,2,February,Feb,6,1,5,Wednesday,3,36,False,False,False,False,False,False,False,2024-2025,Q4
20250206,2025-02-06,2025,1,Q1,2,February,Feb,6,1,6,Thursday,4,37,False,False,False,False,False,False,False,2024-2025,Q4
20250207,2025-02-07,2025,1,Q1,2,February,Feb,6,1,7,Friday,5,38,False,False,False,False,False,False,False,2024-2025,Q4
20250208,2025-02-08,2025,1,Q1,2,February,Feb,6,2,8,Saturday,6,39,True,False,False,False,False,False,False,2024-2025,Q4
20250209,2025-02-09,2025,1,Q1,2,February,Feb,6,2,9,Sunday,7,40,True,False,False,False,False,False,False,2024-2025,Q4
20250210,2025-02-10,2025,1,Q1,2,February,Feb,7,2,10,Monday,1,41,False,False,False,False,False,False,False,2024-2025,Q4
20250211,2025-02-11,2025,1,Q1,2,February,Feb,7,2,11,Tuesday,2,42,False,False,False,False,False,False,False,2024-2025,Q4
20250212,2025-02-12,2025,1,Q1,2,February,Feb,7,2,12,Wednesday,3,43,False,False,False,False,False,False,False,2024-2025,Q4
20250213,2025-02-13,2025,1,Q1,2,February,Feb,7,2,13,Thursday,4,44,False,False,False,False,False,False,False,2024-2025,Q4
20250214,2025-02-14,2025,1,Q1,2,February,Feb,7,2,14,Friday,5,45,False,False,False,False,False,False,False,2024-2025,Q4
20250215,2025-02-15,2025,1,Q1,2,February,Feb,7,3,15,Saturday,6,46,True,False,False,False,False,False,False,2024-2025,Q4
20250216,2025-02-16,2025,1,Q1,2,February,Feb,7,3,16,Sunday,7,47,True,False,False,False,False,False,False,2024-2025,Q4
20250217,2025-02-17,2025,1,Q1,2,February,Feb,8,3,17,Monday,1,48,False,False,False,False,False,False,False,2024-2025,Q4
20250218,2025-02-18,2025,1,Q1,2,February,Feb,8,3,18,Tuesday,2,49,False,False,False,False,False,False,False,2024-2025,Q4
20250219,2025-02-19,2025,1,Q1,2,February,Feb,8,3,19,Wednesday,3,50,False,False,False,False,False,False,False,2024-2025,Q4
20250220,2025-02-20,2025,1,Q1,2,February,Feb,8,3,20,Thursday,4,51,False,False,False,False,False,False,False,2024-2025,Q4
20250221,2025-02-21,2025,1,Q1,2,February,Feb,8,3,21,Friday,5,52,False,False,False,False,False,False,False,2024-2025,Q4
